name,definition,type,group,examples,hashtags,origin,synonyms
Крокозябра,"бессмысленный с первого взгляда текст, который  получается при путанице кодировок в компьютерах.","-ы, ж. ","(айтишники, интернет)","При копировании текста из пдф через буфер обмена в Ворд, вместо руских букв отображаются крокозябры: письма приходят зюквами.  • При этом русские слова отображаются крокозябрами - N~e""o'?a`e'i'i^a* e`c,i^a'?a`?a*i'e`a*.  • В меню вместо русских буковок пишутся псевдо-трансформерские шкрякозябры.  • В моей таблице все записи отображаются не русскими буквами, а непонятными крокозяблами. ",#Айтишники #Интернет ,NonNone,"кракозябра, крякозябра"
кроноболиз,"придуманное искусственное слово созданное с целью запустить народ искать его в гугле и находить на специально для этого созданной страничке на рекламируемом сайте.

короче прикольная техника вирусного маркетинга.","сущ., м.р",NonNone,NonNone,#Интернет ,NonNone,NonNone
Кронтец,"неудачное завершение к-л дела, события.",NonNone,NonNone,NonNone,#Общие ,"Возможно, отдаленное влияние сленга моряков: кранты — неудача.","пипец, пинцет, абзац."
Кропалик,"кроха, чуть-чуть, немножечко, небольшое количество чего-либо.","-а, м.",NonNone,"Как напалм, если кропалик падает на шмутьё, то прожигает насквозь.  • Я не говорю тебе его бросать, просто надо в CS:S кропалик поиграть.  • Кропалик счастья.  • Невкусно: огромное количество недоваренного риса и кропалик рыбы в роллах.  • Потом блины также режутся тонкой соломкой и добавляется кропалик мелконарезанного лука. ",#Общие ,NonNone,NonNone
кропалить,разделять на куски / порции.,"гл., н.ф. ",(разное),откропалил кусок (плана). ,#Общие ,от слова кропаль (маленький кусок).,крошить.
Кропаль,"немножко, чуть-чуть.",в знач нареч.,NonNone,Накканесста я выбил кропаль времени на обновление!  • Я кропаль поспал напляжу. •  Солнышко... я вроде ничё... заболела кропаль. ,#Общие ,NonNone,"децл, децил."
кропнуть,"Обрезать лишнее(ненужное) из фото, уменьшить размер.",NonNone,(фото),"Я тебе передам фото по почте, их нужно кропнуть. Кропни, пожалуйста, этот засвет. ",#Айтишники #Интернет ,От англ. Crop - обрезать.,"Обрезать, удалить, уменьшить."
крос,"красава, красивая, поощрение и комплимент.","сущ., ж. р. ","(игры, геймеры)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
Крос - матрос,"Молодчина, красавчик.исп.",NonNone,(геймеры),"Крос - матрос,в кв трешку нам принес :-). ",#Общие ,NonNone,"кроса,красава."
Кросавчег,"Обращение с оттенком уважения, иногда восхищения.",-f? v ,(каменты),"Превед, кросавчеги! • А ты кто, кросавчег?.. ",#Падонки ,Искаж. от красавчик.,"кросафчег, красафчег, красафчегг, кросафчегг."
Кросафчег,см. кросавчег.,м. ,(каменты),NonNone,#Падонки ,NonNone,"кросавчег, красафчег, красафчегг, кросафчегг."
Кросовак,"Красавчик, молодец.",NonNone,"(Улица, BMX  культура)","ОО Санёк, ваще красовак. ",#Общие ,NonNone,NonNone
Кросплей,"разновидность косплея , заключающаяся в переодевании в костюмы анимешных персонажей противоположного пола.","-я, м. ",(аниме),NonNone,#Аниме ,Сокр. англ. cross-dressing cosplaying — букв. «игра с переодеванием вперекрест».,"crossplay, cross-dressing cosplaying."
Кросс-пол,"исполнение роли персонажа противоположного пола в ролевой игре, т.е.","-а, м. ",(ролевики),"Я на эту игру еду по кросс-полу.  • В кои-то веки я увидела мужскую роль, которую хотела бы сыграть, более того, она вроде бы играбельна кросс-полом.  • Как только найдёте на все мужские роли достаточное количество молодых людей мужского полу - кросс пол сам собой развеется.  • Лично мне кросс-пол на играх или очень мешает или очень нравится.  • А есть кросспол отвратительный, это девочки играющие мальчиков и при этом имеющие привычку сильно заигрыватся. ",#Ролевики ,NonNone,кросспол
Кросс-пол,"Человек, присутствующий в компьютерной игре, но непосредственно в ней не участвующий.","сущ., м. р. ",(геймеры),NonNone,#Геймеры ,spectator — наблюдатель.,"наблюдатель, зритель."
Кроссбордер,"Человек, часто посещаемый анонимные форумы.",NonNone,"(кроссбордеры, анонимы, битарды, хикки)",-Я считаю себя кроссбордером. Я могу просидеть на любимой имиджборде весь день. ,#Социальныесети ,NonNone,NonNone
кроссовер,Слияние двух вселенных фильмов или игр в одну.,"сущ, м. р. ","(фильмы, игры, спорт)","Сегодня я посмотрел кроссовер ""Чужой против хищника"". ",#Общие #Интернет ,NonNone,NonNone
Кроссовки жмут и нам не по пути,отказ участвовать в каком-либо деле группы.,поговорка,NonNone,"
Кросы
Крос - матрос
Кропаль
Крокодил

кроссфит
Кросафчег
Крокозябла
крос

кропалить
Крошить батон
Крокодил в мазуте
Кроссфейд

Кроссовки жмут и нам не по пути
Крошить батон
Крот
кроссовер

",#Общие ,NonNone,NonNone
Кроссочи,кроссовки.,мн.,NonNone,"С первых шагов по болотной местности, мои тупо кроссочи захлюпали от влаги. •  Только кроссочи, только белые, и только Адидас.  • Каг правельна шнуравать кроссочи за $500. ",#Общие ,NonNone,NonNone
кросспольщик,"Человек, который в ролевой игре отыгрывает противоположный пол.","сущ., м.р. ",(ролевые),"А ты знал, что каждый третий является кросспольщиком? ",#Общие #Ролевики #Студенты ,NonNone,NonNone
Кроссфейд,"музыкальный прием, когда два фрагмента композиции частично перекрывают друг друга, то есть один какое-то время звучит на фоне другого, медленно затихая.","-а, м ",(электронная музыка),"Кнопка play воспроизводит кроссфейд полностью, так же, как он будет звучать на мультитреке.  • Как отключить кроссфейд в Winamp.  • Для кроссфэйда, вы добавляете аудио переход между двумя смежными аудио клипами на одном и том же треке.  •  Кроссфейд создается в области перекрытия командой Audio | Crossfade.  • Помимо этого, тональный эквалайзер использует кроссфейд для размывания границы необработанного материала и начала петли. ",#Музыка ,Англ. crosss —  в одном из знач. пересечение + fade  —  в одном из знач. затихать.,кроссфэйд
кроссфит,"Брендированная система физической подготовки, представляющая собой программу, построенную на постоянно варьируемых функциональных движениях, выполняемых с высокой интенсивностью.","сущ., м. р. ",(спорт),NonNone,#Общие ,NonNone,NonNone
Кроссы,кроссовки.,только мн. ч.,NonNone,Я пойду в кроссах. ,#Общие ,Москва.,NonNone
Кросы,кроссовки — вид обуви.,"-ов, мн.",NonNone,"Нее, туфли не уважаю, вот кросы —  это мое.  • Люблю, больше, высокие кросы.  • Будет непрывычно тренироватся в беговых кросах.  • Где можно посмотреть нормальные кросы?  • Все кроссы классно с высоким подъёмом ноги смотрятся. ",#Общие ,NonNone,кроссы
Крот,игрок ФК «Шахтер» (Донецк) или приверженец этого клуба.,"-а, м. ",(футбольные фанаты),"Кроты — так давно уже называют болел и фанов «Шахтёра» и нет тут ничего обидного.  • Наш фан-клуб на матче против кротов. • А на матчи с хохлами и кротами, какая-то деревня поприходит. • Двинулись в вагон-ресторан, где были обнаружены несколько кротов, причем один — в «терриконовской» футболке. ",#Общие ,NonNone,NonNone
Крошить батон,"возводить напрасное обвинение, клеветать.",NonNone,NonNone,"Ты на кого батон крошишь, ламер! ",#Общие ,NonNone,"наезжать не по делу, наезжать, булку крошить."
Крошить батон,на кого-то наезжать.,глагол,NonNone,"Ты на кого, мажор, батон крошишь? ",#Общие ,NonNone,"гнать волов, быковать."
крошка,"Маленькая, миниатюрная и очень милая девушка.","Сущ.,ж.р. ",(человек которого любишь. чаще всего девушка),"-Крошка, не хочешь познакомиться?
-ИДИ В ЖОПУ ДИБИЛ!!!!!!!! ",#Общие ,"в Японии низкие, крошечные девушки.","милашка, няшка..."
Круанчик,Круассан+Пончик = круанчик.,Круанчик ,(Милые Обманщицы Спенсер и Тоби),NonNone,#Общие ,NonNone,NonNone
Круг,этап фехтовальных соревнований.,"-а, м. ","(ролевики, полиг.)",NonNone,#Ролевики ,NonNone,тур.
Круг клубов,"способ сотрудничества, взаимодействия, объединения нескольких клубов.",NonNone,(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
Кругом-бегом,"итого, всего, в общей сумме.",в знач. нареч.,NonNone,"Страсбург - Кольмар (через Франкфурт) кругом-бегом за 3 дня.  • Кругом-бегом мы потратили на тесто всего 15 минут.  • Т.е. можно было влезть максимум в 250$, а так вышло кругом-бегом 400$.  • Почитал Ваши отзывы кругом-бегом, так тоскливо как-то. ",#Общие ,NonNone,NonNone
Кругосветка,туалет.,"-и, ж. ",(разг.),NonNone,#Общие ,Не хочешь сходить в кругосветку?,NonNone
Кружок,"одно из многочисленных самоназваний неформальной группы, подробнее см. клуб.","-а, м. ",(неформ. соц.),NonNone,#Социотехника ,NonNone,NonNone
Кружок,"применительно к аниме-сообществам, «кружками» могут называть группы вместе работающих и самостоятельно публикующих свои творения авторов додзинси .","-а, м. ",(аниме),NonNone,#Аниме ,Англ. circle — круг.,circle.
Крупье,"ведущий интеллектуальных игр не спортивного типа,  — в которых выигрышем являются деньги, например, телевизионной игры «Интеллектуальное казино».",нескл. ,(ИИ),"Крупье уступает натиску знатоков, и счет игры меняется: 4:1 в пользу телезрителей. ",#ЧГКшники ,NonNone,NonNone
Крутак,что-то афигенное.,"-а, м.",NonNone,"Ну ты крутак!!! • А песня в конце крутак! • О, крутак!  • Ваще чувой крутак! Знает теорию поля и углубленное сольфеджио!   • Я буду рад, если миллионером станет, такой крутак как Федор.  • Во крутак!  •. ",#Общие ,Производное от круто.,крутяк
Крутбл,"очень хорошо, круто.",в знач. нареч.,NonNone,Всё у нас с тобой будет крутбл.  • Этот клип мне нравится! Просто крутбл!  • Ууу пипец классно! Ваще улет! Это крутбл! •  Крутбл пёсик.  • Даааа данила и герман просто крутбл.  • Мля последня фотка ваще просто мега крутбл. ,#Общие ,NonNone,"суперски, мего."
Крутик,"крутой — богатый, сильный мира сего, наглый.","-а, м.",NonNone,"К ним в деревушку прикатил крутик, который уже прикидывает свои планы на их землю.  • Какой-то крутик бьёт малолеток что бы все видели какой он крутик.  • Всех предупредили машины убрать, а один крутик «мазду» оставил, он же крутик.  • Идет вдоль дороги и ждет, пока какой-нибудь «крутик» на машине не остановится. ",#Общие ,NonNone,NonNone
Крутить,"искать ответ на вопрос, обсуждать вопрос с разных позиций.",несов. перех. и неперех. ,"(игроки ЧГК, ИИ)",Этот вопрос вобще никак не раскручивается. ,#ЧГКшники ,NonNone,"работать, играть."
Крутить вопрос,.,обсуждать вопрос ,"(ИИ, сленг)",NonNone,#Сленг ,NonNone,NonNone
Крутить динаму,на разборке говорить много и не по делу.,NonNone,(гопники),"Ты динаму мне не крути... Ругались меж собой часто, динаму крутили, пыжились. ",#Гопники ,Происхождение — новорусское.,разглагольствовать.
крутить фруктовый,Курить траву(наркотики).,глагол ,(Рэперы),Я кручу фруктовый на крышке гроба. ,#Наркоманы ,NonNone,колоться.
Крутняк,"то же, что крутой.","1 -а, м.  2 предикатив",NonNone,"(1) Фильм — крутняк.  •  Там грит ваще крутняк тёлки —  пафсиместно адна круче другой. • Если ты крутняк такой создай сайт и докапывай новости!!!  • Всегда и во всем необходимо доходить до полного крутняка. •  И я часто пил пиво с крутняком.(2) Афигеть полный крутняк! • Вот это крутняк! • Ваще крутняк, я валялась. ",#Общие ,NonNone,NonNone
Круто,"очень хорошо, так как нужно, вполне прилично, замечательно.",нареч.,NonNone,NonNone,#Общие ,NonNone,"космо, класс, забалдежно, улетно, супер, кайф, офигительно, полный угар (отпад, кобзон), файно, улёт."
Крутой,"(о предмете) — хороший, качественный, нередко с оттенком «дорогой».","-ые, -ых, -ыми",NonNone,"(1) Крутой сайт.  • Крутые тачки — это только для крутых парней!  • А для каких еще целей нужен крутой комп? • Крутая мобила за 3000 деревянных!!!(2) Невозмутимый, крутой и саркастичный Роланд Шарп — воплощенный идеал техасского рейнджера.  • Дискуссия предполагает предложение способов стать крутым или крутой, обсуждение этих способов, формулировку определения понятия крутости и дачу характеристики людей, этим качеством обладающих. • Он действительно крутой и он тоже человек, очень дружелюбный и общительный к тому же! ",#Общие ,NonNone,Что такое «крутой»?
крутотень,"нечто захватывающее внимание, замечательное и позитивное.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
крутотень,"нечто замечательное, позитивное.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Крутыш,олигарх.,"-а, м.",NonNone,"Такие крутыши, как Алекперов просто так на бабки не разводятся. ",#Общие ,NonNone,NonNone
Крутышка,человек высокого о себе мнения.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Круть,"круто, классно, здорово, шикарно.","1. -и, ж. 2. предикатив",NonNone,У тя бек — просто круть! ,#Общие ,NonNone,очуметь.
Крухан,"кружка, чашка.","-а, м.",NonNone,"Ручка крухана выполнена из аццкого сплава.  • Да и на радио эфир мне не нальют в крухан кефир.  • Игриво хихикать и сдувать пену с крухана.  •  По крухану пива попить, пообщаться.  • Наливаю огромный крухан, грею в микроволновке и выпиваю. ",#Общие ,NonNone,NonNone
крч,Короткая форма слова кароч.,ср.р ,(общение подростков),NonNone,#Общие #Гопники ,NonNone,"пздц, пердак, кароче."
Крыжить,подробно проверять большое количество документов.,несов. перех. ,(офисный планктон),"Крыжить сальдовку и птичить доки.  • Мы с вами должны будем каждую сумму тут крыжить.  • У нас на работе, как и во всех современных фирмах, все бухгалтера «крыжат», т.е. сверяют ведомости и журналы-ордера.  • Единственный способ сличить фильтры на десятке-другом серверов - это распечатать правильный и крыжить, крыжить... • Как быстро крыжить в электронных таблицах.  • Сумм очень много, крыжить невозможно.  • Пришла поставка, и он заставил нас крыжить коробки на складе. ",#Общие ,"чтобы не запутаться, на проверенных документах ставят косой крестик  — крыжу (или «птичку», отсюда синоним «птичить»).",птичить.
Крыкаглыбабла,"определённого значения не имеет, используется, когда хочется что-нибудь сказать, да нечего.",междометие,NonNone,"— Сынуля, как дела на учёбе?  — Крыкаглыбабла. ",#Общие ,NonNone,Это... Ну... Вот... Оно самое...
крымнаш,= Крым наш!.,"существительное, м.р",NonNone,NonNone,#Общие ,"от ""Крым наш"" (после присоединения Крыма к России в 2014 году).",NonNone
Крындец,оценка ситуации как очень плохой.,предикатив,NonNone,"Ну вообще крындец...  • Дал газу и машина зазвенела, сзади идет черный дым, думаю ну все, крындец!  • Крындец подкрался незаметно.  • Крындец пришёл всерьёз и надолго - новости экономики.  • Вроде все разрешилось, а настроению крындец. ",#Общие ,NonNone,"абзац, пипец, капец, писец, вот блин."
Крыса,"тот, кто обманывает, ворует у своих.","-ы, ж. ",(гопники),"Если крыса среди своих пацанов заведется, фигня будет, пацаны.  • Если его необасновать за крысу, то он все ровно будет воровать.  • А так как вы только поступают настоящие крысы (вас можно с рэпачками сравнить). Даже скины чуть-чуть лучше вас т.к. у них есть цель. ",#Общие #Гопники ,NonNone,NonNone
Крыса,"компьютерная мышь, устройство управления ПК.","-ы, ж. ",(айтишники),Крыса сломалась. Двигаю курсор стрелками клавиатуры. ,#Айтишники #Железячники ,NonNone,"мышь, mouse."
Крыса,"чел, который ворует у своих, пpедатель, стукач.","-а, ж.",NonNone,NonNone,#Общие ,NonNone,NonNone
Крыса,стукач.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Крыса,"Человек, играющий в компьютерную игру, сидящий все время на одном месте, выжидающий врагов, обычно сидит за углом, за дверью, и в других тихих местах.","прил., сущ., м.р, ж.р, ср.р ",(Геймеры Тактические шутеры),"Вот он крыса, сидит за дверью на миду и убивает нас. ",#Геймеры ,NonNone,"Мудила, спрятавшийся человек."
крысите,Человек который сидит на одной точке.,NonNone,(В большинство шутеров и moba),Хватит крысить на Т базе. ,#Геймеры ,NonNone,Кемпер.
Крысить,воровать у своих.,несов. перех и неперех.,NonNone,"Главное - не стучать и не крысить.  • Надо крысить, чтобы никто не заметил.  • Крысит бюджет. • Чтоб у вас не крысили мобов, лучше выбирать безлюдные места.  •  Перестать крысить друг у друга масло/свечи/ключи. ",#Общие ,NonNone,NonNone
крысишь,"Крысишь, крысить, крыса - там в шутерах (Пример: CS:GO) обозначают людей которые убивают из укрытий.",NonNone,(геймеры),NonNone,#Геймеры ,NonNone,NonNone
Крысодром,коврик для компьютерной мыши.,NonNone,(айтишники),Может кто-то знает где в Киеве можно заказать крысодром  с индивидуальным дизайном? ,#Айтишники ,NonNone,NonNone
крысопёс,"Человек, который делает всем подлянки.",м.р ,(повседневная),"Я ставлю варды, а он их дэвардид!!1. ",#Общие ,от англ. - Krisopes.,"сын пса, пёсокрыс."
крысятить,"украсть, взять без спроса.",гл. неопр. вида,NonNone,Вот так прям тебе и по силам лимон скрысятить! ,#Общие ,крыса-предатель.,"ссобачить, скошатить, скрысить."
крысятничать,"Нечестно играть, делать что-то исподтишка.",NonNone,(геймеры),NonNone,#Общие #Геймеры ,"Считается, что крысы- воры, т.к. они воруют еду у людей. Все знают, что воровать- не честно по отношению к хозяину, следовательно нечестные люди в этом похож на крыс.",крысить.
Крыша,защита.,"-и, ж. ",(гопники),NonNone,#Общие   #,NonNone,братва.
Крыша,"помощь, защита.","-и, ж. ",(гопники),"У бихаевца такая крыша что любому рога обломает.  • Гопник - это её какбы крыша в данном районе.  • Когда у меня будет свой маленький магазин с ненужным шаблом, так как ты по ходу чоткий пацан, станешь моей крышей. ",#Общие #Гопники ,NonNone,маза.
Крышеедство,"заумь, нечто труднодоступное для понимания, но влияющеее на эмоции, подсознание; с оттенком безумия.","-а, м.",NonNone,"Для меня он был по-своему выдающимся, с атмосферой новизны и крышеедства.  • Мыслительный процесс привёл меня к необходимости заменить крышеедство весёлым катанием на байках!  • Давно читала, как только напечатал, но помню что ощущение крышеедства было.  • Вот это крышеедство — не то что современная пресная фигня!  • Моя жизнь до самого конца принадлежит революции и анархии - это я пишу не из бахвальства или крышеедства.  • Определенная доля крышеедства у обитателей этого странного места и присутствовала. ",#Общие ,NonNone,NonNone
Крышесносительно,"невероятно, фантастично, очень интересно, прикольно.",нареч. ,(пикаперы),"У нас был крышесносительный вечер. • Курт - чертовски, крышесносительно сексуальный юноша.  • Ну, это конечно не так крышесносительно, однако тоже весьма забавно. • Девушки, сработанные по науке, выглядели крышесносительно. ",#Общие ,NonNone,офигенно.
крышуем,предоставлять кому то зашиту от рэкета или какого то другого криминала.,гл. ,(гопники),NonNone,#Общие ,NonNone,NonNone
Крэза,"безумие, вариант от креза.","-ы, ж. ",(хиппи),"Крэза полная, чуть умом не тронулся пока окончательно не проснулся. •  Иногда крэза клюёт в башку. ",#Общие ,NonNone,креза
Крэк,"программа для снятия защиты с коммерческого или шароварного софта, позволяющая использовать его бесплатно.","-а, м. ","(айтишники, кракеры)","Всё для нелегального софта (серийные номера,крэки, и т.д.). Нашел тут классную программку, а вот с краком проблемы — помогите найти.  Самые последние достижения в области хака и крака.   Сайт Сухаря - только лучший софт и только с кряками! ",#Айтишники ,"Англ. crack — трещина, to crack — взломать.","кряк, крак,  кряка, крякалка."
Крю,неформальная группа граффитчиков.,"-а, м. ",(граффити),"Сегодня в Москве существует множество «крю» занимающихся граффити-артом. • В основном, бомберы изображают названия команд (крю) или собственные ник-неймы (nicknames), иногда лозунги, идеи, реже персонажей.  • Чаще над «характером» трудится целая группа райтеров —  крю (crew). • C самого начала, мы не слишком активно продвигали наш крю. ",#Граффити ,"Англ crew — экипаж, бригада, компания, шайка.",NonNone
Крючит и колбасит,сильно раздражает что-л.,NonNone,NonNone,"Как кто-нибудь скажет про сессию, так меня сразу крючит и колбасит. ",#Общие ,NonNone,NonNone
Кряк,"вспомогательная программа, слушащая для пиратского взлома,  для того, чтобы лицензионная программа работала без лицензии —  стала крякнутой.","-а, м. ",(хакеры),"Самая огромная библиотека кряков к любой программе и даже игре.  • Помогите, пожалуйста, найти рабочий кряк для AE6 Pro Tryout. •  Кто знает кряк для обливиона, превращающий его в приличную игру?  • Народ у кого нибудь есть кряк для кваки-4? ",#Айтишники ,NonNone,"крак, кряка"
Крякалка,"имитатор звуков, очень громкий звуковой сигнал, применяющийся в автомобилях спецслужб, противоугонных устройствах или т.п.","-и, ж. ",(автолюбители),"Милицейская крякалка представляет собой разновидность акустических сигнальных устройств и широко применяется в мировой полицейской практике.  • Управлялалсь крякалка с брелка.  • 4 спец. сигнала: «крякалка» (AIR-HORN ) и 3 милицейских сирены.  • Мне сказали, что менты там тоже себе крякалки, матюгальники и мигалки покупают. ",#Автолюбители ,NonNone,NonNone
Крякалка,"программа для взлома, чаще всего — пиратской регистрации нелицензионной копии другой программы, то же что кряк.","-и, ж. ","(айтишники,кракеры)","А крякалка и русификатор на этот софт есть?  •  Вот тут инсталляшка и крякалка.  • Никакая крякалка не заменит официальную лицензионную винду.  •   Читайте что пишет сама крякалка, там достаточно инфы чтобы узнать пропатчилось оно или нет. • Программу надо регистрить, но я находил крякалку. ",#Айтишники ,"Англ. crack, как комп. сленг. термин означает ровно то же самое, буквально — трещина.","кряк, крак."
Крякер,"человек, взламывающий компьютерные программы.","-а, м. ","(айтишники, геймеры)","(1) Именно «крякеры» занимаются взломом программ, и, не будучи эгоистами, дают всем желающим возможность бесплатно пользоваться взломанной ими программой.  • Большой сборник статей и программ для крякеров.   • Я не настолько опытный крякер. • Крэкеры, крякеры и кракерята не выкладывайте кряки к этой программы в Инете.(2) На асталовисто, я ношел крякер, но он требует ввести серийный номер.  • Задумался хакер, почесал репу, решил хитрый крякер написать.  • Простейший крякер игрушек.  • Крякер для Exel документов. ",#Айтишники #Геймеры ,"Англ. cracker, как комп. сленг. термин означает «взломщик», «хакер».",(1) кракер (2) крак
Крякнуть,"взломать программу (в том числе удаленную, например, сайт) с целью получения доступа к ее функциям, например, для бесплатного использования коммерческого софта, для управления чужим сайтом, добычи конфиденциальных сведений, распространения своей информации в т.ч.",сов. перех. ,"(айтишники, кракеры)","Помогите крякнуть the Bat!  • Прога клевая, если б ее еще крякнуть.  •  Ловкий Отважный Храбрый (прочти абривиатуру) из хабАровска хочет крякнуть сайт.  •  Да крякаю я кряком...  • Не забывайте инет отрубать когда крякаете. ",#Айтишники ,"Англ. crack — трещина, to crack — взломать.","крэкнуть, кракнуть"
Кряпя,"красивая, но очень тупая баба, девчонка.",ж. ,(жизн.),NonNone,#Общие ,NonNone,"кляпа, тупая овца."
КС,компьютерная игра «Counter-Strike».,аббрев. ,"(геймеры, шутеры, Контр-Страйк)","У некоторых игроков папа, бабушка, сестра, любят поиграть с читами в КС.  • Меня забанят на этом извращении под названием сервер КС.  • Пособие для ламеров, или как не надо гамать в КС. ",#Геймеры #Шутеры #Контр-Страйк ,NonNone,CS
Кс Го,"Это киберспортивная дисциплина, и своими призовыми фондами на последнем из которых команда SK Gaming забрала 500000$.",сущ ср.р. ,(геймеры),Го сёдня катку в мм сыграем. ,#Геймеры ,Conter Strike global offensiv.,NonNone
Ксакеп,"пренебрежительное название кого-либо, мнящего себя хакером.","-а, м. ","(айтишники, хакеры)",NonNone,#Айтишники #Хакеры ,NonNone,NonNone
Ксакеп,журнал «Хакер» xakep.ru.,"-а, м. ","(айтишники, хакеры)","К мутации приводит чтение журнала ксакеп.  • Пропал экстремизм и енто немного смешивает Ксакеп с другими изданиями.  • Далее будут изложены некоторые мои соображения по поводу задач, прочитав которые даже самый ксакеповский ксакеп будет способен хоть что-то решить. •   Вот только не надо про Ксакеп — в последнее время журнал публикует интересные и достаточно разнообразные материалы. ",#Айтишники #Хакеры ,"От названия сайта xakep.ru, здесь слово «хакер» написано латинскими буквами похожими по начертанию на кириллические, в русской транскрипции читается как «ксакеп».",ксакеп.ру
Ксерачить,делать копию документа с помощью копировального аппарата.,"глаг., в сов. виде — отксерачить",NonNone,"» Ой, а дай лекцию отксерачить!». ",#Общие ,от названия аппарата фирмы Xerox.,"ксерить, канонить."
Ксерить,копировать бумажные  документы.,несов. перех.,NonNone,"Пойду отксерю ксиву.  • Уж если ксерить, то на Ксероксе.  • Какие страницы военника надо ксерить?  • Как ксерить паспорт для Варшавы?  • И сколько бы не говорили, что так говорить неправильно, сколько бы раз это не обсуждали в интенетах, но наш народ продолжает «ксерить». ",#Общие ,От англ.  «Xerox» — название (бренд) фирмы-производителя копир-автоматов.,"канонить, копирнуть."
Ксива,"паспорт, иногда - другое удостоверение личности; документ, позволяющий облегчить отмазку от ментов.","-ы, ж. ",(хиппи),"У меня ксива на Минск — я прописан в Минске  • На груди обычно висит ксивник, кошелек, где хранится паспорт (ксива) или другое удостоверение личности. ",#Хиппи ,NonNone,NonNone
Ксива,"удостоверение личности, чаще всего в смысле поддельное и дающее какие-то привилегии, например, ментовское.","-ы, ж.",NonNone,"Ксива на выбор: от удостоверения СБУ до Администрации президента - цена вопроса $200-2500.  • Сколько стоит липовая ксива?  • Нужна ксива газпрома.  • Водительская ксива.  •  Ксива ФСБ не помогла лихачу.  • А уж сама ксива МВД отличается оформлением по регионам.  • Не знаю как ксива, а вот просто ношение ментовской формы незаконно, грозит до 10 лет.  • Кто может помочь с ксивой от Рады или Кабмина или АП?  • Размахивая ксивой, человек уподобляется тем же ментам.  • Всё красиво,когда у папы ксива!  • Подогнали мне ксиву внештатника и че мне с ней делать??? ",#Общие ,NonNone,NonNone
Ксива,"Записка, письмо.","сущ., ж. р. ",(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,"малява, малявка."
Ксивник,нагрудный (нашейный) мешочек для переноски важных вещей.,"-а, м. ",(хиппи),"Положил паспорт и мобилу в ксивник и похилял на трассу.  • Ксивник висит на гpуди у него, / больше не знают о нем ничего.  •  И увидев их разбегались презренные панки, и забирались в ксивники хиппи, и 
рокеры притворялись собственными мотоциклами.  •  Ксивник из шелка с вышивкой «Калачакра», с двумя отделениями, на молнии, 17х20см. ",#Хиппи ,От блатн. ксива — документ.,NonNone
Ксиволомка,проверка документов.,"-и, ж.",NonNone,"Далее, подходишь с двумя заполненными формами к стойке №3, где после ксиволомки - в отдельный отсек.  • Скинуть финку, скинуть фомку—-застопал мент на ксиволомку.  •  Остановил меня гаишник - обычная для Кавказа ксиволомка.  • Приканали мы на бан, а там ксиволомка идет. ",#Общие ,NonNone,NonNone
