name,definition,type,group,examples,hashtags,origin,synonyms
Чмошничать,"вести себя непорядочно, нечестно.",несов. неперех.,NonNone,"(1) Правда те, с кем я делил солдатскую пайку, не чмошничали. • Бросайте чмошничать, уважайте соперника, будьте человеками.  • Сначала чмошничал перед дедами, потом на молодых отыгрывался. • Знали что судья чмошничать будет. • Не будешь чмошничать... крысить... кидать... — короче не будешь по бубну получать от своих.(2) В баре наливают без ограничений и не чмошничают. • Вспомнил нашего старосту, который чмошничал и в общий котел денег не внес • Чего ж чмошничать? Один раз живем. ",#Общие ,NonNone,NonNone
Чмошничать,"издеваться над кем-л, травить, унижать.",несов. перех.,NonNone,"Его главная обязанность — чмошничать новичков.  • Россия-де сильна, пока она чмошничает своих сограждан и соседей.  • Правду о пиратах могли порассказать испанцы, но их чмошничают как русских и не дают выход в свет. ",#Общие ,NonNone,NonNone
Чмошный,плохой.,"-ая, -ое, -ые ",(обзывательство),"Как ловко ты, посмотревший этот чмошный фильм, сам себя опустил.  • Чмошный банк. Никогда не брал там кредиты.   • Чмошная она, все это знают.  • Мои друзья курят крутые сигареты, а у меня кажется чмошные.   • Чмошный президент, чмошный кабинет министров, чмошная партия у власти. ",#Общие ,NonNone,NonNone
Чмырить,"унижать, издеваться над кем-л.",несов. перех.,NonNone,"Вчера на уроке чмырил Тища и Серого.  • Каким-бы не был человек, чмырить его всё равно, что чмырить самого себя.  • Нравится ли вам чмырить других?  • Я не хочу чмырить тех, кого можно не чмырить, с кем можно договориться.  • После серии фильмов о Гарри Поттере в школах стали с опаской чмырить маленьких, рахитичных очкариков.  • Без тебя меня будут чмырить и опускать.  • Подумайте прежде чем чмырить Отечественного производителя!!! ",#Общие ,NonNone,"чмурить, чмарить"
Чмырь,"нехороший, неприятный человек.","-я, м ",(обзывательство),"Капитан принадлежал к самой дрянной категории офицеров - он был махровый чмырь.  • Это самый настоящий чмырь, который всех убедил в том, что он очень прекрасный человек.  • Придут и расскажут всем, что ты чмырь.  • Баба отличная ей бы ещё мужика достойного, а не этого чмыря.  • И в округе его давно звали «чмырем» - за непутевую жизнь и два уголовных срока.  • И он такой бородатый на вид что казалось бы что такому чмырю от жизни то и надо. ",#Общие ,NonNone,NonNone
Чо,Что  (сокращённо).,местоим.,NonNone,NonNone,#Общие ,NonNone,NonNone
Чо как,Тоже самое что и как дела.,NonNone,"(Диалоги, разговоры)","Привет.
Привет.
Чо как бро?
Норм. ",#Общие ,NonNone,NonNone
Чо?,выражает удивление или недовольство.,NonNone,NonNone,Ты чо?  • Чо делаешь?  • Ахахах ты чо совсем? ,#Общие #Гопники ,NonNone,Что? Чё? Чего?
Чоботы,"туфли, ботинки, босоножки.",NonNone,NonNone,А у меня чоботы совсем от дождя развалились :(. ,#Общие ,"От укр. чоботи — сапоги, обувь.",NonNone
Чоботы,обувь.,"-ов, только мн.ч.",NonNone,Классные чоботы купила. ,#Общие ,От укр. чоботи — сапоги.,NonNone
Чожэ,"что же, ну что ж (например «что же делать?» «ну что ж поделать?»).",NonNone,NonNone,"Пристал ко мне этот Муров, чожэ, дала в морду сковородкой.  • Она такая красивая, чожэ.  • Чожэ, пойду дальше драить пол.  • Интоксикация, эх, чожэ —  судьба.  • Мазафака да чожэ за хрень та?  • Чожэ делать?  • Это мне чожэ, за себя и за того парня работать? ",#Общие ,NonNone,чо.
Чозанах,"в чем дело?, что?, кто это?.",NonNone,NonNone,"Не ну чозанах?  • Весна, а снег идет, чозанах, а? • Чозанах ?! Где цвет и шрифт большой?  • Созанах творицо в концертах, ниче не понимаю.  • У меня Леша... чозанах такой... непонимаю упорно. • Так и просидел я всю. лекцию, формулируя письмо в администрацию района и города с вопросом «чозанах?!». ",#Общие ,NonNone,шозанах
чоита,что это такое?.,NonNone,(Подростки),"-пойдёшь на Икт?
-чоита. ",#школьники ,NonNone,NonNone
чойз,"делать выбор, выбирать что-то из списка вариантов.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие #Интернет ,NonNone,NonNone
Чокаво,"Что и как? Как дела? Ну, что? Что случилось? — вопрос что где как и когда что-то случилось.",нескл. ,(гопники),"Эй, чокаво, чё я пропустил?  • Поплыл посмотреть чокаво.  • пожалусто поподробнее про четвертый альбом, чокаво там, по пацански.  • Ну, чокаво?  • Просто чтобы не забыть чокаво. • Ну дык рассказывай тада чокаво.  • А ты чо ваще за чокаво? ",#Гопники ,NonNone,чокак
Чокак,"что и как; Ну что, есть? как, где, сколько стоит? Как дела?.",NonNone,NonNone,"Расскажите чокак.  • Ну чтоб проверить чокак оно там.  •  Чопочем и чокак?  • Спецыально поехало под Ленинградкой посмотреть чокак.  • Здрасьте граждане, чокак саме?  • Чокак еще  —  спрашивайте.  • Простите меня, пожалуйста, если чокак.  • Посмотрю хоть чокак.  •  Ты там чокак нормально? ",#Общие ,NonNone,NonNone
чокер,"Чокеры – особый вид украшений, которые носят любители этнического стиля.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,Чокер (от англ. choker - душитель).,NonNone
чокеры,"Плотно облегающее шею украшение из жемчуга, стекляруса, металла и т.п.",сущ,NonNone,NonNone,#Общие ,NonNone,NonNone
чокеры,"Тонкое украшение, плетеное из тонкой проволоки ,одевается вокруг шеи ,пальца, запястья.",сущ. с. р. ,(Украшение),NonNone,#Общие ,NonNone,Тату-чокер.
чому,"почему, зачем.",NonNone,(украина),NonNone,#Общие ,с укр.яз.,NonNone
Чонгук,Участник группы BTS.,NonNone,(K-pop),NonNone,#Музыка #СлэнгФанатов ,NonNone,NonNone
Чонгук,Имя младшего участника мужской корейской группы BTS.,NonNone,(k-pop),NonNone,#Музыка #СлэнгФанатов ,NonNone,NonNone
чонта,Что-то.,NonNone,(Чонта я устала),NonNone,#Общие ,NonNone,"Чота, шото, штото."
Чоп,частное охранное предприятие.,аббрев,NonNone,NonNone,#Общие ,NonNone,NonNone
Чоповец,сотрудник ЧОПа — частного охранного предприятия.,"-ца, м.",NonNone,"Насколько знаю, дело в отношении чоповца прекращено. • Задержанные ЧОПовцы входили в состав небольшой преступной группы.  • Московские школы вместо ЧОПовцев будут охранять вневедомственные милиционеры. • В будке беспробудно спал молоденький чоповец. ",#Общие ,От аббрев. ЧОП — Частное Охранное Предприятие.,NonNone
Чорд,что-то случилось плохое.,"-а, м.",NonNone,Чорд! Чегодня физика! ,#Общие ,NonNone,NonNone
Чорт,"Бранное слово, которое допускается цензурой.",NonNone,"(жизнь, соцсети)","""А-а-а, чорт, ты был крут, приятель!""
""Чорт, куда подевалась моя фенечка?""
""Прекрати, я умру от смеха, а-а-а, чорт!"". ",#Общие ,"Искажение довольно древнего ругательства (""чёрт"").",Блин.
чосандо,"В  своём видео видеоблоггер Марьяна Ро сказала:""Чосандо"", и с тех пор это слово стало ""заразным"".",- ,(видеоблоггеры),NonNone,#СлэнгФанатов #Социальныесети ,NonNone,NonNone
Чотенько,"Отлично, чотко, хорошо.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Чоткая тетка,"положительный отзыв о девушке, женщине.",NonNone,NonNone,"Да ты ваще чоткая тетка! • Та чоткая тётка... Булки что нада, что ещё сказать.  •  Чоткая тётка, энергичная, палюбасу интересней многих тут. • ЧОткая тётка такая. ",#Общие ,NonNone,чёткая тетка
Чоткий,"правильный, по понятиям.","-ая, -ое, -ые ",(гопники),"(1) Чоткий поцик с чоткой тачилой.  • Посудите чоткий он, или нет: мобилы он жостко атжымает, малолеток пресует. (2) Очень чоткий мэсэдж. •  Чоткий распорядок дня чоткого блоггера.  • Ышо один чоткий рассказ. ",#Гопники ,NonNone,чёткий
чоткий пацан,"Мальчишка, мужчина который сделал что-то прикольное например..",прил. с сущ. м.р. ,"(Геймеры, подростки)",Ну ты чоткий пацан ваще. ,#Геймеры ,NonNone,NonNone
Чотко,"правильно, по понятиям.",нареч. ,(гопники),"Ну она ушла от нас,вообще чотко!  • Клёвые найки, чотко!  • Ух тыыы чоткие!  • Если чотко, значит чотко. • Чотко зашел, чотко ушел.  • Ну че, не чотко отдыхаем?  • Чотко затираем пацанчики.  • Пацаны, ваще ребята! В натуре чотко! ",#Гопники ,NonNone,чётко
Чочо,"одно из сосов Упячки, прямого смысла не имеет.",нескл. ,(упячка),"(1) Жывтоне чочо упячка. •  Эй, чочо анатолии вессэрманы! (2) А чочо тут все повымирали? •  ЧоЧо тут делает? ",#Упячка ,NonNone,NonNone
Чочо,"возможно, сокращение от «Что-что».",NonNone,(упячка),NonNone,#Упячка ,NonNone,NonNone
Чпикаться,заниматься любовью.,глагол инфинитив ,(порно),го чпикаться? ,#Общие ,NonNone,"шпикаться,джбигаться."
Чпокабельная,"Девушка, подходящая под стандарты занятия любовью.",Прелагательное ,(Общеупотребительная речь),"На улице было много девушек, однако чпокабельных не оказалось. ",#Общие ,NonNone,"Кайфовая,классная,четкая."
Чпокарь,"Человек говно, которого чпокают.","сущ, м .р ",(Люди),Захар чпокарь. ,#Общие ,NonNone,NonNone
чпокать,Заниматься сексом.,глагол ,(некультурная молодежь),NonNone,#Общие ,NonNone,"шпёхать, трахаться."
Чпокнуться,переспать с кем-либо.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
ЧР,Чемпионат России.,"-а, м. ",(ИИ),NonNone,#ЧГКшники ,От аббревиат.,NonNone
ЧС,"«чёрный список» - список игнорируемых людей,которые не могут просматривать страницу пользователя, отправлять сообщения.",аббрев ,"(инет,  вконтакт)","— Привет! Давай забудем? Уберешь меня из чс?  •  —  Ну всё! Ты меня достал!.. В чс!!  • Заносит в ЧС всх кто что то сказал не так. Разве это справедливо?  • Блокировались в ЧС модераторами  или Админом.  • В случае повторного флуда — ЧС на один день.  • Хочется, чтобы те, кто был в ЧС сообществ еще раз, для себя, просто честно подумали - действительно ли они не делали ничего такого, за что их гипотетически можно было занести ЧС? ",#Интернет ,NonNone,"бан, игнор."
ЧСВ,"гордыня, высокомерие, чванство, самомнение.",аббрев.,NonNone,"Ограничение на максимальный размер массива в 64к и безумная реализация функции sleep вызывала повышение ЧСВ у сионистов. Устранено было только в Турбо Паскале 7.01. •  Забавно слышать всё таки о том как ЧСВ защищают гордостью, достоинством, мужеством или наоборот говорить, что если человек не имеет ЧСВ значит он тряпка и т.п.  • Для меня ЧСВ означает, что я свои приоритеты ставлю выше других.  • Большинство разговоров ведутся с одной целью – подпитать ЧСВ и убедить окружающих в собственной крутости. ",#Общие ,"Чувство Собственной Важности  — термин психологии и эзотерики (Кастанеда), означающий примерно то же самое, но с научным ЧСВ.",понты.
ЧСВ,чувство собственной важности.,аббрев.,NonNone,"ЧСВ-нутые или что будет, если знатоки напорются на профессионалов.  • Благодаря вам, мое ЧСВ сейчас очень высоко!  • Тешил своё ЧСВ тем, что имеет непосредственное отношение к самому посещаемому сайту города.  •  Женщина должна быть хорошо «заземлена», и не заблокирована своим ЧСВ.  • Сила воли, приложенная к подавлению ЧСВ, ведёт лишь к еще большему усилению этого самого ЧСВ. ",#Общие ,NonNone,NonNone
Чсд,Чувство собственного достоинства.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Чснуть,"Заблокировать, кинуть в черный список, перестать общаться.",Глагол ,(Без ограничений),"Ты мне надоел, я сейчас тебя чсну. ",#Общие #Интернет ,"От слова ""чс"" ( черный список).",NonNone
Что у меня в кармане?,"вариант вопроса типа «черный ящик», чаще всего облегченный, так как указывает на размер предмета — помещается в кармане.",NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Что? Где? Когда?,средство переноса бытовых скандалов на интеллектуальную почву.,NonNone,"(ИИ, юмор)",NonNone,#Юмор ,NonNone,NonNone
Что? Где? Когда?,"согласно Кодексу ЧГК, это «командная игра, в которой команды соревнуются в умении находить правильный ответ на поставленный перед ними вопрос за ограниченное время.",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Чтоб ты зд.,"Я желаю , чтоб он зд.",Глагол. ,(Обширная.),"Я желаю , что он сдох. ",#Общие ,NonNone,Сдох.
Чу,"Старое доброе слово ""Что"".",Вопросительные слово ,"(Социальные сети, ТП, когда лень писать ""Что"")",Чу ты делаешь? Что ты делаешь? ,#Общие #Интернет ,NonNone,NonNone
Чубзик,"Чел,человек,чувак.",м.р ,(гопники),Что за чубзик странный пошол? ,#Общие ,NonNone,чувиха-девушка.
Чубрик,"Хитрый, вредный, но очень симпатичный ребенок.","Сущ., м.р. ",(Дети),"Чубрик лежал на диване и хамил

Этого чубрика зовут Том. А может, Сэм? Или Саша. Нет уж, вряд ли он Александр... ",#школьники #Общие ,Само в голову пришло.,NonNone
Чува,очень красивая девушка.,"-ы, ж.",NonNone,Какую чуву я видел! Обалдеть! ,#Общие ,Жен. р. от слова чувак.,чикса.
Чувак,человек.,"-а, м",NonNone,Я встретил одного чувака. • Мы с чуваками пошли в кино. ,#Общие ,NonNone,чювак
Чувак,человек.,"-а, м.",NonNone,Что за чувак там идет? • Один чувак сказал... • Свой в доску чувак. • Чуваки — это мы. ,#Общие ,NonNone,"мужик, кадр, чел, пипл."
Чувак,"Это слово пришло из СССР в середине 60-х, от «стиляг».","-а, м.",NonNone,"Эй, чувак, подойти, плиз!  • Чувак, это че вообще такое?  • Чувак, ты не видел куда мои друзья пошли?  • Чувак копирует звуки разных двигателей.  • Этот чувак был известен под погремухой Принц, и он был известен как известный рок-тусовщик.  • Знаете, что это за чувак?! Он триоли тычками бацает! ",#Общие ,NonNone,"мэн, чувиха, чел."
чувак,Кастрированный баран.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Чуваниха,девушка.,ж.,NonNone,NonNone,#Общие ,Производное от чувиха.,NonNone
Чувачек,Обращение к другому лицу мужского рода с целью завязать конфликт.,"сущ., м.р. ",(гопники),"Эй, чувачек, иди сюда. ",#Гопники ,NonNone,NonNone
чувачок,"это значит, что чел.","м.р., сущ. ",(крутой),NonNone,#Гопники ,NonNone,NonNone
Чуве,"человек, то же самое, что и чувак.",NonNone,NonNone,"Чуве, не напрягайся! •  Если не можется скачивать, то договаривайся с каким-нить чуве в привате. • Целыми днями я отбиваю ритмы на ритуальных барабанах вместе с одним чуве. •  Короче, чуве, я щас вам такую тему расскажу!  • Они мажорные и гламурные чуве. ",#Общие ,NonNone,"чувак, чувиха."
Чувиха,девушка.,NonNone,NonNone,NonNone,#Общие ,NonNone,"баба, тётка, чикса."
Чувиха дает дрозда,Девушка замерзла.,Женский род ,(Молодежь),NonNone,#Общие ,NonNone,NonNone
Чувичка,"девушка, женщина.","-и, ж. ",(гопники),"Э, глянь какая чувичка поляну нарезает! ",#Общие   #,NonNone,"чувиха, чуваниха."
Чувырла,"некрасивая, нелепая девушка.",ж.,NonNone,В 11 «Б» одни чувырлы! ,#Общие ,NonNone,уродина.
Чувырла,"Девушка  или женщина, крайне не   опрятного вида.",NonNone,NonNone,NonNone,#Общие ,NonNone,"Шмара, ушлепанка."
Чугуний,"белый металл черного цвета без вкуса и запаха, очень тяжелый.",м. ,(фольклорный элемент),NonNone,#Общие ,"Происходит из старинного анекдота про солдата и сержанта... Анекдот я сейчас забыл, как вспомню — напишу.",чугуниум.
Чудик,веселый человек.,"-а, м.",NonNone,NonNone,#Общие ,NonNone,"гаврик, лапа."
чуешь,"Чуешь - это чувствуешь 
Типо ты чуешь это  = ты чувствуешь это?.",глагол ,(Ты чуешь?),NonNone,#Общие ,Чуешь чувствуешь.,NonNone
Чукча,"глупый, наивный, тупой, непонятливый человек.","м., нариц. ",(быт),"Ты опять не понял? Ну, блин, чукча! ",#Общие ,NonNone,тормоз.
чулида,"человек, который выглядит необычно.",ж.р. ,(простонародье),"Ты в зеркало на себя сотрела, чулида. ",#Общие ,нет.,"грязнуля, страшилка."
Чума,непонравившаяся девушка.,NonNone,NonNone,К нам такая чума в класс пришла! ,#Общие ,NonNone,дура.
Чума,выражение восхищения.,"восклицание, обезличенное.",NonNone,"Во, чума!! Ты даешь!! Здорово сделано!! Ваще чума! ",#Общие ,NonNone,NonNone
Чумардос,"типо чума, но мужского рода.","-а, м.",NonNone,"Нашёл кого защищать, чумардос, ты сильно-то не духарись!  •  Ну ты и чумардос, ты ж!  •  Или того хуже — какой-то чумардос рассказывает, как и что должен делать истинный мущщина.   •  Чтобы слушать музыку необязательно ее слушать, достаточно сказать: «Я слушаю малоизвестную», — и все тебя резко зауважают, и подумают какие мы чумардосы опять какую-то попсу слушаем, а тут такой оригинальный человек. ",#Общие ,NonNone,NonNone
чумардосина,Маленькая жёлтая черепашка-ниндзя с розными глазами.,"Сущ., ср. Р., уменьшительно лоскательный ",(Ругательство),"Я чумардосина, я лежу на диване. ",#Общие ,Древне-русское.,Трындюль.
Чумарь,молодой парень.,"-я, м.",NonNone,"Чумарь, не позорься на людях!   • Паренек, здарова, чумарь!   • Я заново возродившийся чумарь.  •  Чумарь ты, Вингер, если своих подружек бабами называешь. ",#Общие ,NonNone,чувак.
Чумарь,воин частей СВГ (сопровождения воинских грузов).,"-я, м. ",(армия),"Чумарский батальон. • Откуда Чумари? • Кто служил в чумарских войсках, есть такие?! ",#Общие ,Производное от аббревиатуры ЧМО — Части Материального Обеспечения.,NonNone
чумаход,"Человек чума, идущий своим ходом.","м.р.,ср.р,ж.р. ",(в жизни),Чумаход сел на автобус рано утром и по приезду его ни кто не ждал. ,#Общие ,Не знаю.,не в себе.
Чумачечий,"сумасшедший, безумный.","-ая, -ое, -ые",NonNone,"Чумачечий водила - игра гонки.  • Чумачечий проект.  • Я бегу по улице, потеряв дар речи. / Из психушки я сбежал, да, я чумачечий • Чумачечий программист.  • А если он кусается он чумачечий. ",#Общие ,NonNone,NonNone
Чумовой,"хороший, интересный, отличный.","-ая, -ое, -ые",NonNone,Чумовые кеды. Чумовой прикол! Самый чумовой тюнинг авто. ,#Общие ,NonNone,"классный, клёвый, супер."
Чумодей,"обзывательство обидное, но не очень.","-я, м.",NonNone,"Ну ты и чумодей! Как с тобой разговаривать? • Слышь чумодей, ты не чего не путаешь? Вот чумодей!  • Черепок хоть и чумодей был но мостов развязок настроить успел и мы пользуемся всем зтим посей день.  • Как обычно какой нить чумодей рулит, раздувая, пиаря себя пустотами, и его боятся. ",#Общие ,NonNone,"тормоз, тюфяк."
Чумоход,"странный человек, не такой, как все, с неодобрительным оттенком.","-а, м. ",(обзывательство),"(1) За Ванькой Сусликом тащилось по жизни множество всяких чумоходов и мелких с соседнего двора.  • Ржавый был явно в хорошем настроении, поэтому, не задумываясь, отправил двух чумоходов за пивом в ближайшую тошниловку.  • Всё ещё надеюсь встретить единомышленников, а то всё чумоходы всяких мастей.  • Безумный чумоход в моем лице 15-го, в воскресение ступит на киевскую землю.  • Вылазишь из кустов, весь в пыли и в пыльце, как чумоход • А Рома этот на самом деле штрих был проблемный, синяк, чумоход.  • Да чумоход он! А вы с ним хорошо знакомы или одного и того же доктора посещаете?  • На критику надо реагировать адекватно, а этот чумоход не может этого делать, вернее может, но не с теми людьми и не в том месте!  • на меня из зеркала смотрит какой-то уж очень страшный чумоход.(2) Вот и летают по улицам дымящие чумоходы с переливающими карбюраторами.  • В ноябре свой чумоход продаю и заказываю «Опель».  • Если трайк с разрезным мостом-вещь класная, прет как чумоход, на дороге можно хулиганить не по детски.  • Лично я уже давно запретил бы к эксплуатации эти карбюраторные «чумоходы». • Да говорят, что этот чумоход и до 300 км раздраконитя, только тюниниг легкий провести! ",#Общие ,NonNone,чумобол.
Чуны,"зимние, мягкие сапоги, на низкой, легко - сгибаемой подошве.","-ов, мн.",NonNone,"Сегодня довольно прохладно, обуй свои чуны. • Пойдешь пешком обутый в чуни из березовой коры.  • Ходорковский разведывал месторождения в глухомани, обутый в чуни, поколено в грязи восстанавливал совковые предприятия? ",#Общие ,NonNone,"чуни, чунги"
Чупа-чупс,ребенок.,"-а, м.",NonNone,"Вали в писочницу, чупа-чупс. ",#Общие ,NonNone,"киндер, шкет."
Чупакабра,мифическое животное из интернет-фольклора.,"-ы, ж. ",(инет),"Чупакабра охотится ночью и нападает на беззащитных животных, высасывает кровь и исчезает.  • Чупакабра постоянно напоминает о своей близости к человеческой среде обитания.  • Чупакабра – миф или реальность?  • Первые сведения о чупакабре («чупакабра» в переводе с испанского означает «козий вампир») появились в пятидесятые годы прошлого века в Пуэрто-Рико.  • Местная чупакабра пробралось в Воронцово, окруженное лесами, глубокой ночью. ",#Интернет ,NonNone,NonNone
чупари,Чупарями называли украинских ребят с чёлками очень очень давно.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
чупик,Чупик - чупа чупс.,NonNone,(подростки),NonNone,#Общие ,NonNone,NonNone
Чурбан,Мужчина кавказской или среднеазиатской нац.,"сущ., м. р. ",(гопники),"У меня чурбаны на стройке пашут — так дешевле. Этот чурбан опять все перепутал!"". ",#Общие   #,NonNone,"чурка, хачик, хач, чучмек, чебурек, урюк."
Чурек,"чел не знающий, то о чём он говорит.","сущ, м. р.",NonNone,"Чурек, иди отсюда! Не капай нам на мозги! ",#Общие ,От русского чурка — деревяшка.,"чайник, балбес, малограмотный."
Чурка,"инородец, чаще всего о человеке кавказской или среднеазиатской национальности (грубое, оскорбительное.).","-и, ж.",NonNone,"Чурки проходу не дают.  • Чурки отличаются слабым умственным развитием, не умеют толком воровать.  • Башкиры это чурки?  • Власти рассматривают чурок как дармовую рабочую силу.  • Чурки пашут а им не платят зарплату.  • Оставшись в своих Таджыкистанах и Киргизиях в гордом одиночестве, чурки провозгласили независимости.  • Беспредел чурок в метро.  • Чурки русских девушек побили. ",#Общие ,NonNone,NonNone
Чурка,"чурка:  кругляк 10-70 см.,часть ствола дерева  для последующей рубки на поленья - дрова.",сущ ,(унижение),"1. Напилить дерево на чурки, потом нарубить на поленья. 2. В Армию набирают юных неотёсанных чурок, из которых потом возвращаются домой мужчины с профессией. ",#Общие ,"чурбан, чурка, чурочка ж. чурбашок, чурбанчик, чурбак тамб. южн. чурбашка, чурбачок м. короткий обрубок бревна, жерди, круглого дерева; стул, стояк подо что; | *глупый, неповоротливый человек. Свинье семь огородов изрыть: тогда и чурку носить! | Чурка, твер. чурбашек перм. сиб. колода, пень, долбанец, улей. | Чурка, чурок, чирок, чиж, палочка с небольшим в пядень, срезанная по концам накось, по которой бьют палкою, и она взлетывает кверху; игра в чурку, в чирок, в чирки или в чижи. | Чурки, простые обрубки одной меры, в оглоблю толщины, которые ставят в городе и сбивают швырком; игра в чурки, в городки. В счастье, не в чурки: изручь не убьешь! | *Чурка, вологодск. небрачно рожденный, жировой, пригульный. Чурбанить лес, резать на чурбаны, на баклуши, для точки посуды; резать, бить баклуши. Чурбаниться, страдат. | *Упрямиться, упираться, ломаться; | вост. важничать, спесивиться. Чурочный, чурковый и чурбанный, чурбашковый, к чурке, чурбану относящ. Чурить томск. готовить поделочный лес в меру, по изделиям.","Чурка, Чурбан, Лох, недотёпа, , ротозей, ""тупой, как сибирский валенок"", баран, ....."
Чуркменистан,"ложный топоним, абстрактно обозначающий основное место жительства гастарбайтеров.","-а, м. ","(нацики, топоним)","Чё припёрся в Москву, вали в свой Чуркменистан.  •  Слышь, Равшан, а ты не забыл ещё дорогу в свой Чуркменистан? ",#Топонимы ,Искаж. «Туркменистан» + чурка.,NonNone
Чутарик,небольшое количество.,нареч.,NonNone,"Проверил уровень масла, подлил чутарик и всё. Я просто по вечерам щас чутарик занят. ",#Общие ,NonNone,"чуть-чуть, немножко."
чутка,"Немного, очень мало.",наречие ,(повседневная среда),"Подожди чутка, я скоро приду. ",#Общие ,NonNone,"малёх, малость, чуток, немного."
чуток,означает маленькую тару с алкоголем.,NonNone,(выпивающие люди),зайди в магазин захвати чуток. ,#Общие ,NonNone,NonNone
Чуфанить,"есть, кушать, принимать пищу.",несов. перех и неперех,NonNone,"Када селёдку красную чуфанить бум? •  Кто чуфанит курицу и пьёт вино подходите. •  Машина чуфанила как Волга, а ездила хуже классики, после установки электронного зажигания расход топлива не уменьшился.•  Здесь панк по-взрослому чуфанит, / И верный «Хой» его не манит. •  Главное чтобы он клей не начал чуфанить!!! • Слушал этих отморозов пацаны или чуфанят по страшному либо шабят нереально.• Город чуфанят уже второй месяц, красят обшарпанные балконы домов. •  Голимо не чуфанить руки.  • Волосы у них здоровее, потому что не чуфанят они их по три часа каждый день. ",#Общие ,NonNone,NonNone
Чуфыдра,"Человек который спрашивает "" я хорошо ВЫГЛЯЖУ?"" ему говорят чтоб он не понял что он уродливый, прикольный как.",Сущ. Ж.р. ,"(Когда хотят сказать человеку что он уродливый, при этом чтоб он не понял)","Наш директор супер, говорил работник школы, красив, обаятелен, просто Чуфыдра. ",#Общие ,Нет.,"Чудовище, чучело."
чухаешь,Делать поступательный движения (чухать писю).,гл ,(алкогольный слэнг),NonNone,#Общие ,NonNone,NonNone
Чухан,"неопрятный человек, грязный, иногда в смысле «опустившийся» , «бомж».","-а, м.",NonNone,"(1) Он вот нехилое уже место занимает у нас в фирме, а пришел чухан чуханом.  • Степа — чухан, каким лохом он был вначале, таким он и остался — один внешний вид спугнет любую нормальную бабу. • А этот твой чухан — совсем чеканулся, ты посмотри на него, он облысел уже от водки! (2) Чего заверещал-то, чухан огородный?  • Слышь, чухан, я не понял, ты чо, внатуре, совсем зазнался?  • Сиди, чухан, и сопи в две дырки. ",#Общие ,NonNone,NonNone
Чухать,"бежать, убегать.",несов. неперех.,NonNone,"(1) Как думаете, пора ли чухать из России?  • Пора чухать отсюда.  • Миха, надо чухать отсюда!  • Китаю до пиндосов еще чухать и чухать.  • Я должен за 6 месяцев собрать манатки и чухать?  • Нужно чухать вообще основательно куда то.(2) Так вот с какой суммой можно чухать в Стамбул чтобы нормально затариться товаром.  • Далеко от него чухать.  • Правда чухать в паровозе основательно поднадоело.  • С собой никакой тары не имеется, а к машине через жилую деревню чухать. ",#Общие ,NonNone,NonNone
Чухать,"чесать, почёсывать.",несов. перех.,NonNone,"Чухай чухай мое пузо.  • Котэ категорически против, чтобы его чухали какой-то там щеткой.  • Кидайте теперь в лимонную кислоту и периодически чухайте железной щеткой.  • Можно шиншилл чухать за ушком и под шейкой - им это очень нравится.  • Ребёнок постоянно чухает затылок. ",#Общие ,NonNone,NonNone
чухнуть,"понять, почувствовать.",гл.,NonNone,Я сначала не чухнул. ,#Общие ,NonNone,NonNone
Чухня,"чушь, ерунда, вранье.","-и, ж.",NonNone,Чухня полная!  • Аффтаррская чухня.  • А остальное — чухня!   • Чухня какая-то с сайтом происходит. • Про нерешительный характер — чухня полная про жадность — тоже. ,#Общие ,NonNone,"гониво, голимая посторонка."
Чухня,"вранье, ерунда.","сущ.,ж.р ",(чухна),все это чухня сказал мальчик. ,#Общие ,NonNone,галимая игра.
чучка,"Человек, странно себя ведущий.","сущ., ж.р,ед.ч. ",(Среди подростков),Ну ты и чучка! Снова потеряла ключи! ,#Общие ,От моей подруги.,"чурка, Кучма, странный."
Чучмек,"нерусский, не европейской внешности (презрит.-неуважит.).","-а, м. ",(гопники),"Иди отсюда, чучмек обрезанный, а то щас наваляю по твоей бестолковке! ",#Общие   #,NonNone,"чурка, чебурек, печенег, басурманин."
чучуль,клитор.,"сущ., м.р. ",(анатомия),NonNone,#Общие ,от фарси.,NonNone
чучун,половой член.,"сущ., м. р. ",(быдло),NonNone,#Общие ,NonNone,NonNone
чучундра,один из персонажей рассказа «Рикки-Тикки-Тави».,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
чучуть,"Немного, чуть-чуть.",нар. ,(подростки),"-Тебе наложить?
-Ну только если чучуть. ",#Общие ,NonNone,NonNone
