name,definition,type,group,examples,hashtags,story,synonims
Трололо,"песня (точнее, вокализ) 60-х годов почему-то ставший суперпопулярным в 2010-х.",нескл.,NonNone,"Эта старая советская песня просто взорвала западный интернет. Теперь Эдуарда Хиля называют Mister Trololo (Мистер Трололо) и многие пытаются спеть так, как он.  • Вы только взгляните, как этот кот на видео похож на знаменитого Трололо (trololo) он же Эдуард Хиль.  • 24 апреля в Москве даст сольный концерт «Мистер Трололо», он же – народный артист России Эдуард Хиль.  • скачать бесплатно Трололо.mp3 в формате mp3. ",#Общие ,NonNone,троллоло
тролфейс,Лице яке єхидно усміхаєтся і смієтся.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
трон,"главное сооружение, которое расположено на базе.","сущ., м.р ","(игры, геймеры, Дота2)",NonNone,#Геймеры #РПГ ,NonNone,NonNone
Троннор,Трой Сиван+Коннор Франта.,NonNone,(яойщики),NonNone,#Аниме ,NonNone,NonNone
тропят,тропить - создавать тропу там где раньше небыло тропы или где ее не видно.,гл.,NonNone,NonNone,#Общие ,NonNone,NonNone
Троу-ап,"быстро нарисованный рисунок, отличается от флопа тем, что делается заливка.",NonNone,(граффити),"Засмотрели до дыр обучающее видео со Spacer до дыр и считаете, что теперь умеете рисовать троу-апы?  • «Троу-ап», или «бомбинг»  — еще одна форма граффити.  • Вот троу ап  — рисуй его, а потом и сам научишься что-нить, ну, например, после троу ап можно легко понять как рисовать бабл. ",#Граффити ,NonNone,NonNone
Троян,"вид компьютерного вируса, точнее вредоносной программы.","-а, м. ","(айтишники, интернет)","Приложение умеет находить и удалять троянов. •  Троян чистит мобильные кошельки.  •  Аваст нашел несколько троянов, убил их, но эта зараза продолжается. ",#Айтишники #Интернет ,NonNone,трой
Тру,"настоящий, правильный, истинный.",нескл. ,(неформалы),"Ты тру металлист или не тру?  •  Одни панк не слушают, обсирают и матерят его как только можно, а те, кто его слушает поделились на тру, поп, олдскул и ещё хз каких панков и обсирают и матерят друг друга.  • Тру ролевику нужен большой шкаф, ибо прикидов у него скоро становится больше, чем одежды. • Тру-готы обязаны держать у себя дома летучую мышь. ",#Общие ,Англ. true —  истина.,NonNone
Тру,"правда, истина.",нескл. ,(хип-хоп),"Он говорит тру и никогда не врёт...  • Gоверьте мне на слово я тоже толкаю тру.  • Я говорю тру а верить или нет это уже ваш выбор.  • А я всегда говорю тру! • Чего я сказал не тру, по Вашим понятиям?  • Что-что, а эта новость — чистая тру! ",#Общие #Музыка ,"Англ. true, означающее ровно то же самое.",NonNone
Тру стори,"правдивая история, рассказ о якобы происшедшем в жизни, не выдуманном.",NonNone,NonNone,"Тру-стори от просто хорошего друида.   • И вот, вернувшись домой, я пишу эту тру-стори. • Маленькая тру стори эбаут рашн бизнес.  • Тру стори, фото и видео.  • Даже я не поверил в эту тру стори, они тем более.  • True story, рассказал мой бывший менеджер. ",#Общие ,"Англ. True Story, означающее ровно то же самое.",True Story
Тру стори,"Правдивый рассказ о чем-то, что было в действительности.","Тру стори, True story ","(Мемы, демотиваторы и т.д.)","- И вот едем мы по трассе со скоростью 300 км/ч, от пуль уворачиваемся...
- Тру стори. ",#Общие ,NonNone,NonNone
Тру эмо,Одно из самоназваний носителей субкультуры эмо  с оттенком обозначения глубокой вовлеченности в субкультуру.,NonNone,(эмо),"Я оболденная тру эмо-герл, повернутая на токах, хреновая скейтерша, но отличная сноубордистка!  Настояшие тру эмо никогда не утверждают,что они эмо. ",#Общие ,"Англ. true — в знач. истинный, настоящий.",тру-эмо
Тру эмо,"настоящий, идеальный эмо-кид.",нескл. ,(эмо),NonNone,#Общие ,Англ. true emo — истинный эмо.,тру-эмо
Тру-эмо,"все, что написано выше — явно написано ПоЗеРаМи! Эмо — это не прикид, и не черная челка со шмотьём, это состояние души.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Труба,мобильный телефон.,"-ы, ж.",NonNone,У тебя труба есть? • Брякни мне на трубу. ,#Общие ,NonNone,"дебильник,  мобила, мабила."
Труба,"подземный переход, где можно посидеть большой компанией, во время дождя или холода.",NonNone,(неформалы),"Холодно на улице, наверняка все в трубе. ",#Общие ,NonNone,"пешеходка, подземный переход."
Труба,мобильный телефон.,"-ы, ж. ",(гопники),"Сегодня наши пацаны у одного пьяного мужика трубу отработали —  мотолку. •  Я как увидел в нете, так захотел себе такую трубу. Но лохи такие не носят, знают что отожмут как только они ***** из подъезда выйдут.  • Парниша тут есть.. у него мой друг трубу отжал... теперь срок наматывать буит скоро.  • «Отжал трубу — подогрей братву!». ",#Общие #Гопники ,NonNone,NonNone
Труба шатать,Азербайджан шатает трубу.,словосочетание ,(Нацисти),NonNone,#Общие ,NonNone,NonNone
Трубка,Телефон.,сущ. ж.р.,NonNone,NonNone,#Айтишники #Интернет ,NonNone,NonNone
Трубы,широкие штаны —  элемент прикида рэперов.,"-труб, мн. ",(рэп),"Рэперы одеваются по моде Гарлема в яркие куртки, кроссовки и широкие брюки «трубы». • Широта в одежде — трубы, балахон, шапка (сопля), значки с западными исполнителями.  • Вовсе не обязательно следовать общим идеалам — носить трубы, шапку на носу и т.п. — это уже не рэп, а понты!  • Всего 1 человек из 20, идущих по улице в трубах, отвечает что он рэпер. ",#Рэперы ,NonNone,NonNone
трубы горят,"На следующий день после употребления спиртного , ощущение сухости во рту и глотке - желание принять еще спиртного.",сущ. ж.р. + гл наст. вр. ,"(молодежь, чаще парни)","Пацаны , давайте бухнем сегодня а то трубы горят. ",#Общие ,NonNone,NonNone
Тругендер,"косплэйер, который косплеит персонажа своего пола,  девушки  —  женские персонажи, а парни  — мужские персонажи.","-а, м. ","(аниме,  косплэйеры)","Чтобы так попасть в образ, не будучи тругендером  —  это нужно иметь талант.  • Да это же тругендер!  • Я вообще не чествую тругендер в косплее в целом.  • Это не тругендер, это она.  • Да к сожалению тругендер не везде — к тому моменту у нас еще не было столько миловидных молодых людей, чтоб всех мальчиков косплеили.  • У вас прям бисёнистый тругендер получился. ",#Аниме ,NonNone,NonNone
трудоголик,"человек для которого работа превратилась в манию, которые уделяет работе неразумно много времени и усилий, занимается работой не только в рабочее время но и свое свободное время.","сущ., м.р",NonNone,NonNone,#Общие ,NonNone,NonNone
Труёвый,правильный.,"-ая, -ое, -ые",NonNone,Вот труёвый качок пошел. ,#Общие ,От англ. true — истина.,NonNone
Трузера,"брюки, джинсы.",NonNone,(молодежная среда),Вчера на плешке трузера двинул.  • Трузера белые в полоску самострок 35 см внизу.  • Фред вводит главного героя в красивый мир узких трузеров и шузов на манке. ,#Общие ,NonNone,NonNone
Трули,трусы.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Труньк,Секс.,NonNone,NonNone,Займемся труньком. ,#Общие ,Sex.,Ззанятие любовью.
Труповозка,"специальный автомобиль судмедэкспертизы для перевозки трупов, иногда употребляется для обозначения автомобиля «скорой помощи».","-и, ж.",NonNone,"(1) Как устроиться санитаром труповозки?  • Старший врач «скорой помощи» говорит, что «труповозка» сломана, и пока нет возможности забрать труп из подъезда. • Тогда ждем приезда «Скорой» и затем труповозки. (2) Троллейбус — это труповозка. • Из этой труповозки с маленьким мутным окошком, выходящим в кабину водителя, не все вышли. ",#Общие ,NonNone,NonNone
Труповозка,"рок-группа стиля death-grind, г.","-и, ж. ",(музыка),"Труповозка дала первый концерт в своем родном городе.  • Вольфрам, Лига Смерти, Чернословие, Труповозка - одну из них.  • Вторыми выступали гости из Воткинска группа «Труповозка» эдакие дэт-грайнд.  • Труповозка (Воткинск) — death/grind. Это возрождение, некогда популярной среди ижевских металхедов, команды. ",#Музыка ,NonNone,NonNone
Трупозить,"скучать, ничего не делать.",несов. неперех.,NonNone,Немного потрупозим и поедем. ,#Общие ,NonNone,втыкать.
Трупятник,см. мертвятник.,м. ,(ролевики),"Мы оба умерли, и, обменявшись головными уборами, пошли в таверну\трупятник, на Балроге ... ",#Ролевики ,NonNone,NonNone
Трупятня,"то же, что страна мертвых.","-и, ж ","(ролевики, полиг.)",NonNone,#Ролевики ,NonNone,трупятник.
Труселя,трусы.,"-ей, мн.",NonNone,Красные труселя — хит купального сезона.  • Труселя самая интимная и самая комфортная часть туалета. • Мне ещё леопардовые труселя и вообще будет шикарно смотреться!  • Трусняки стали с пуза скатываться на закуску попе. ,#Общие ,NonNone,трусняки.
Трусмен,трусливый мущщина.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
трусология,"Наука изучающие последствия запахов, после игры в  сложновонные игры, такие как дум например.",Сущ ,(Наука),NonNone,#Геймеры ,NonNone,"Трусы, вонь, дум."
трутень,ленивий человек.,пчела мужского рода ,(геймеры),седиш на базе как трутень. ,#Геймеры ,Рус.,лошара.
Труханы,"Мужские трусы, чаще трусы отца.",сущ. ,"(Интернет, повседневная жизнь)","Батины труханы, труханы с чиркашами. ",#Общие #Интернет ,Произошло из различных тредов на дваче.,NonNone
Трухать,"испытывать страх, трусить, дрожать от страха.",несов. неперех.,NonNone,"В октябре у меня запланирован круиз по азиатским странам и что то я начала трухать из за международной обстановки.  • Не трухай, просто слушай наставника и все будет супер!  • Скрывать не буду, местами я и сам трухал не по-детски, а малыш — знай себе едет к намеченной цели.  • Только ты, Олег, того, не трухай – чухи крутых любят!  • Не трухай, старик. Со мной все в ажуре! ",#Общие ,NonNone,NonNone
Трушный,"правильный, настоящий, истинный.","-ая, -ое, -ые ",(неформалы),"Рульный сайт для трушных аццких металлистов.  • Трушное эмо.  • Трушна украинская готъ.  • И вообще я трушнее вас всех!  • Это когда панк смешанный с попсой, то есть не трушный панк. • Мальчик появился, эдакий трушный эмо-кид.  •  Я не трушный хиппи и вообще никогда хиппи не был, был металлистом, толкинистом, а хиппи не был никогда. ",#Общие ,От англ. true — истина.,"труёвый, тру"
Трушок,Друг.,"сущ.,м.р",NonNone,Это мой лучший трушок. ,#Общие ,NonNone,Друг.
ТруЪ,"Выражение иронии,  сомнения в истинности.",частица,NonNone,"Из откровений труЪ готессы. Хорошо ещё, что ты не блекер, а то бы пришлось ещё труЪ пауэр от не труЪ пауэра отделять. ТруЪ анекдот.  Нифармалы с арбата: ани добрые и труЪ. ",#Общие ,Искаж. транкср. англ.  true — истина.,NonNone
трында,"каша в голове, балаган.","сущ., ж. р. ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Трындеть,"болтать попусту, много и бессмысленно, так ради удовольствия поболтать.",несов. неперех.,NonNone,NonNone,#Общие ,NonNone,"трепаться, тараторить, трындычить."
Трындеть,разговаривать.,несов. неперех.,NonNone,Машка. хватит трындеть по телефону! ,#Общие ,NonNone,болтать.
Трындец,(предикатив) оценка ситуации как очень плохой.,NonNone,NonNone,"Это полный трындец.  • Трындец нам всем будет завтра! • И никакой это не трындец, это значит «время перемен пришло». • Теперь всей экологии окончательный трындец.  • Какой такой америке трындец? а америка энто знает?  • Трындец - это не процесс, а состояние. ",#Общие ,NonNone,"(1), (2) пипец, ппц, абздольц, каюк, капец,  вешалка, крышка, кранты (3) офигеть, охренеть."
Трынди-Лынди,"Все клево, уматно, зашибись.",NonNone,NonNone,Все будет Трынди-Лынди! ,#Общие ,NonNone,NonNone
Трынькать,неэффективно растрачивать деньги.,несов. перех.,NonNone,"Украинские чиновники бездумно трынькают бюджетные деньги.  • А еще можете перестать трынькать деньги на пиво.  • Даже если ему в наследство и достанется энная сумма — распределит ее с умом, а не начнет трынькать, повергая в шок знакомых.  • Трынькать деньги так трынькать — давайте и сигналку мне ещё.  • А если почаще ловить горящие путевки, то еще и можно не трынькать денежки зря. ",#Общие ,NonNone,NonNone
трэд,ветка сообщений на форуме или в сообществе.,"сущ., м.р",NonNone,NonNone,#Интернет ,NonNone,NonNone
Трэйсер,"человек, занимающийся паркуром — преодолением препятствий в городском ландшафте.","-а, м ",(экстремалы),"Чувак какая маршрутка? Тыж трэйсер шуз • Дадада! мы трэйсеры.  • Сам ты трюкач и паркурист мы Трэйсеры!   • Фильм «Тринадцатый район», в котором снимался первый и главный трэйсер всего мира Дэвид Белл. Здесь он сумел показать паркур во всей красе. ",#Общие ,NonNone,трейсер
Трэк,"музыкальное произведение электронного музыканта — композиция, написанная, на компьютере или на аналоговом электронном оборудовании.","-а, м. ",(электронная музыка),"Как тебе мой новый трэк? • Ребята, зацените трэк!  • Его новый трэк взорвал мой мозг! ",#Музыка ,"От англ. track - дорожка. Имеется в виду музыкальная дорожка, отрезок времени, на протяжении которого играет музыкальное произведение.","трэчок, трэчёк, трэкан, трэчара, трек"
Трэнд,"мода, тенденция, то же, что и тренд.","-а, м.",NonNone,"Рей Девис и Kinks положили начало новому трэнду в музыке. •  Любой новый трэнд, привлекающий внимание общественности и способный приносить деньги становится коммерческим направлением. ",#Общие ,"Англ. trend — курс, направление.",вар. тренд.
трэп хата,"Блатная хата, хата на которой тусят.","сущ.,ж.р. ",(помещение),Мы с пацанами сняли эту трэп хату. ,#Общие ,Из песни Яникса.,Дом богача.
трэп-хата,"квартира или любое помещение, где тусит молодежь  с алко и громкой музыкой.",NonNone,(вписки),мы с пацанами сняли эту трэп-хату. ,#Общие #Интернет ,NonNone,туса.
Трэш,"(-а, м., обзывательство) —   хлам, мусор.",NonNone,NonNone,"(1) Ты видела эти жуткие туфли? Вообще трэш! • Ну ты трэш несешь!  • Такой трэш, как ты, на это не способен.  • Ну то, что ты трэш видно сразу.  • Вторая ничо мою знакомую напоминает а та секси, а остальные  — полный трэш. (2) На ноябрьские праздники в лагуне творился полный трэш.  • Однако стоит только вытащить флаги и крикнуть: «Да здравствует оппозиция»! – как всё тут же превратится в самый настоящий трэш. ",#Общие ,"Англ. trash —  хлам, отбросы; мусор; макулатура.",треш
Трэш,"молодёжная субкультура, характеризующаяся небрежностью в одежде (анти гламур), пренебрежением моды (местами стиль ретро 80-х годов), яркими цветами одежды, раскованностью поведения.","-а, м.",NonNone,"Да здравствует трэш и позитифф!  • Аня приняла меня в ряды трэш-неформалов (если такие есть).  • Неформалам, трэшам и безбашенным людям ворота открыты.  • Трэшеру глупо ненавидеть панков — все олдовые трэш-команды черпали вдохновение в NWOBHM и хардкор панке, и тусовались в обеих тусовках. ",#Общие ,От англ. trash — хлам.,треш
трэш,"нечто противное, из ряда вон выходящее.","сущ., м.р. ","(обычная молодёжь, кинематографическая сфера)",вчера на хате был такой трэш. ,#Общие ,от англ. trash - мусор.,"дичь, бардак."
трэшер,"(Thrasher) Впервые для русского уха, проявилось в песни BLACK SIMENS.",NonNone,(Интернет),На мне черный трешер. ,#Общие ,NonNone,NonNone
Трэшер,"Скейтерский бренд, который носили исключительно скейтеры.","сущ., м. р. ",(скейтеры),"Чувака в паласе и трэшере зовут катать по району, а он говорит, что не может и что у него нога болит. ",#Общие ,NonNone,NonNone
трюкач,"Человек, ведущий себя неподобающим образом.","сущ., м.р. ",(неформалы),"Эй, ты, трюкач ебаный, ты что на этом гиге забыл, те вертуху прописать?! Че трюки мутишь, ты что, бон? ",#Тюремныйслэнг ,NonNone,"позорный, зашкваренный."
Трюкеры,"обобщенное название трейсеров (паркура), байкеров, файерщиков, роллеров, скейтеров,  (список нуждается в дополнении) и других молодёжных неформальных движений уличного экстремального спорта.","-ов, мн. ",(неформалы),NonNone,#Общие ,NonNone,NonNone
Трюляляй,"Так называют человека от ""прилива нежности""
Навроде того что ""ты няшка"".",Сущ.м.р.И.п. ,(В диалоге),Ты мой трюляляй. Я люблю этого трюляляя. ,#Общие ,NonNone,Уменьшительно ласкательное слово.
Трюндель,"тройка, может обозначать любые предметы и явления, связанные с числом «3», например, школьную оценку, номинал денежного знака, модель автомобиля или компа, емкость бутылки  и т.п.","-а, м.",NonNone,"(1) Купил старенькую ВАЗ 2103 (трюндель)в очень хорошем состоянии.  • Одолжи трюндель до получки.  • На филфаке считалось большой удачей за диктант трюндель получить.  •  Берёшь пульку от трюнделя, выплавляешь оттуда свинец...  •  Трюндель варианта рекомендаций.  •  А у меня есть червонец и у Веры трюндель.(2) Кот пришел со двора в слезах, трюнделей навешали чужие коты.  • Собаке вообще ничего не давать, кроме трюнделей.  • Набросают бычков, навешают трюнделей дежурному.  •  Начальство начинает раздавать трюнделей по полной программе всем причастным.  • Это дело кончалось для него в лучшем случае оторванным зеркалом, а иногда и похуже —  можем трюнделей вставить от души. ",#Общие ,NonNone,"(1) трояк, трешка, треха, тройбан."
Трямки,восклицание приветствия.,предикатив ,(интернет),"БеLк@ &gt;&gt; Трямки всем! Есть тут кто?  • Всем трямки, моё имя: Алина. • Вить, тебе тоже трямки!  •   — Трямки  —  Приветики, Анюта, добро пожаловать!  • Проверка... трямки-трямки... как слышно? Приём!  • Трямки комунна!  • Чмоке, трямке, цемики, абнимашки и прочие ангельские гласы. ",#Интернет ,"Вероятно, звукоподражание сигналу, издаваемому компьютером при заходе в чат, обновлении страницы чата, приёме или отправке сообщения.","ghbdtn, wazzup, аллоха, гхбдтн,  дрась, здрям, комбанва, ку, охайо, превед, прет, прива,  хай, хой, хола, чаоссу."
Тряпка,"Дебил, недоделанный человек.",NonNone,NonNone,Ты ведешь себя как тряпка! ,#Общие ,NonNone,Урод.
Тряпоцка,модный элемент одежды.,"-ы, ж.",NonNone,Почём у вас вот эта тряпоцка? ,#Общие ,"Искаж от русск. тряпочка, см. также собацка.",NonNone
тс,"Человек, который начал новую тему на форуме или где-то еще.",NonNone,(форумы),Тс говорил не об этом. ,#Интернет #Социальныесети ,Аббревиатура от английского topic starter.,NonNone
ТТ,Тяжёлый танк.,Существительное. ,"(Игры,шутеры,танки,World of Tanks.)","Бери ТТ,будем нагибать)!! ",#Геймеры ,Heavy tank.,Тяж.
ТТХ (тэтэха),характеристики игрового оружия.,аббрев. ,(ролевики),NonNone,#Ролевики ,От военн. термина тактико-технические характеристики.,NonNone
Туалетка,Туалетная бумага.,сущ. ж.р. ,"(Подростки, студенты, некоторые взрослые.)","Пошел в сортир, забыл туалетку... ",#Общие ,NonNone,NonNone
Туалетная,"Невинный агелочек, что был зверски изнасилован в туалете клуба.","прил., ж.р. ",(Имжборд),Прон с туалетной лейте. ,#Интернет ,NonNone,NonNone
Тубас,"Унитаз, толчок.","сущ., м. р. ",(Молодёжь),Пойду-ка я в тубас. ,#Общие ,Туалет.,Тубзик.
Тубзалет,туалет.,м. ,(разг),NonNone,#Общие ,NonNone,дабл.
Тубзик,туалет.,"-а, м. ",(студ.),Хочу в тубзик. ,#Общие ,NonNone,"горшок, виси."
Тубзик,туалет.,м. р.,NonNone,NonNone,#Общие ,NonNone,NonNone
Тубильба,большой нос.,ж.,NonNone,Что с твоей тубильбой? ,#Общие ,NonNone,NonNone
Туборас,туалет.,м.,NonNone,NonNone,#Общие ,NonNone,звонилка.
тубуга,"Туалетная бумага, только в вкратце.","сущ.,ж.р. ",(быт),"Мам, передай тубугу, а то закончилась. ",#Общие ,NonNone,туалетная бумага.
Тугач,нехватка денежных средств.,м.,NonNone,У меня тугач сегодня по фулу. ,#Общие ,деловые круги мелких бизнесменов.,"голяк, фонарь."
Тугой,"человек соображающий медленно, «туго», либо не желающий понять,что ему говорят.",прилаг,NonNone,"Серёг, ну ты чего какой тугой, а?  • Говорю ему,что туда нельзя,а он знай своё...таких,тугих,еще я не встречал...  • Ну ты тугой, дибилоид.  • Если ты тугой, то сначала научись аргументировать свои мысли. Он тугой, Саня, с ним лучше не связывайся.  • Тугой чувак попался.  • Что-то я наверное совсем тугой.  • Ты совсем тугой по развитию? ",#Общие ,NonNone,"тупой, тугодум, тормоз."
тугосеря,"Малыш, который не может нормально просраться.","сущ., м.р. ",(мамочки),NonNone,#Общие ,NonNone,NonNone
Тугрик,условная единица одного из видов апелляционного залога  либо условная единица в различных играх.,"-а, м. ","(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
Тугрики,"игровые деньги,  см. деньги.","-ов, чаще использ. только мн. ч. ",(ролевики),NonNone,#Ролевики ,NonNone,"лаве, бабло."
Тугриковый залог,"при таком виде залога каждой команде перед началом турнира дается определенное количество условных апелляционных единиц, обычно именуемых тугриками.",NonNone,"(ИИ, термин)",NonNone,#Термины ,NonNone,NonNone
тудум,Неожиданность.,прил. ,(Яойщики),NonNone,#Аниме ,NonNone,NonNone
Тузьё,Высокопоставленные важные люди.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Тукан,"медлительный, непонятливый, плохо соображающий человек.","-а, м. ",(обзывательство),"Вася,откуда вообще такие туканы как ты берутся?!  • Ну ты и тукан Марина... • А ты тукан даже не сечешь что фильм не полностью скачан.  • Хотя ему обьясняли, что такое хлопушка и как за ней надо следить, кто виноват, что он тукан.  • Я в мобильном интернете полный тукан.  • Сам ты тукан! Хотя, я тоже, наверное.  • Если ты полный тукан а тебя просунули на хорошую должность, то долго ты там не продержишься. ",#Общие ,NonNone,"даун, дебил, имбицил."
Тулза,"программа, обычно небольшая и вспомогательная или дополнительная функция других программ.","-ы, ж. ",(айтишники),"Тулза для проверки корректности установки маздая.  •  Тулза-то действительно цуперская, но вот скачать не могу.  • Тулза от Google для владельцев сайтов.  • Довольно глючная тулза, работает как-то криво.  • Нужна по сути обыкновенная тулза для автоматического тестирования. ",#Айтишники ,"От англ. tools — инструментальные средства, инструментарий.","фича, аддон, плагин."
Тулить туфту,"лгать, обманывать.",NonNone,NonNone,"Ну че ты тулишь туфту?! Не кабань не по теме!  • Продавец тулит туфту, не связывайтесь с ним.  • Как определить что он действительно кайфовый а не тулит туфту?  • Этот чувак просто тулит туфту, а мы ему верим.  • Но не надо тулить туфту в которой вы не уверенны.  • Сервис центр на Баляева, там делают здорово и быстро, и не пытаются тулить туфту. ",#Общие ,NonNone,впаривать.
тульпа,"воображаемая личность, которую можно создать в своем мозгу специальными приемами для того чтобы общаться, узнавать себя с другой стороны.","сущ., ж. р. ",(интернет),NonNone,#Общие ,NonNone,сервитер.
тульпа,"Воображаемый друг, создаваемый в результате целенаправленного расщепления сознания.","сущ., ж.р.",NonNone,"Тульпафорсили аноны
В городе Орехово.
Половина побросала,
Семеро поехало.. ",#Общие ,NonNone,NonNone
Тульский Токарь,пистолет системы ТТ.,м.,NonNone,NonNone,#Общие ,Это оружие производится в Туле.,NonNone
тумблер-гёрл,"Девченки и парни которые:
1.носят чокеры
2.клеят наклейки по всему лицу
3.обсыпаються блёстками
4.лижут кактусы.","сущ., ж. р. ",(тамблер-герл),NonNone,#Общие ,NonNone,NonNone
тумблерша,"Особи женского пола, жертвы моды, фотографируюшие себя в тупых позах (со стразами на лице, облизвая кактус, с огромными бровями, с огромным кол-вом фотошопа, часно носят чокеры) дергадирующие личности.","сущ, ж. р. ","(Интернет, социальные сети)",Тумблерша выглядела нелепо и тупо. ,#Общие #Интернет ,От соц. Сети tumbrl.,тамблер герл.
Тундра,Игра  War Thunder.,"сущ., ж. р. ",(геймеры),"В картшке я доигрался до ис4, после выхода тундры я удалил картофан который начал бесить. ",#Геймеры ,NonNone,NonNone
тундук,"тундук-дурак, ничего не понимающий человек.","сущ, с.р. ",(люди),вот ты тундук. ,#Общие ,NonNone,"дурак, глупый."
Тунец,"компьютерная программа фирмы «Apple» —  медиаплеер, коллектор медиаинформации, также обеспечивает доступ к медиаресурсам локальной сети и интернета.","-а, м. ",(айтишники),"Сегодня тунец обновился.  •  У меня тунец в маздае тормозит.  •  Как в тунце создать плейлист?  • Айпад всего третий день и вот возник вопрос установил синхронизировал тунец.  • На экране шнур и тунца значок, подсоединил, восстановил  — ноль результата.  • Подключишь айпад и тунец сам предложит обновиться.  • Я не понимаю, чем тунец на винде отличается от тунца на маке?  • Музыка добавлена в медиатеку, теперь откройте в тунце свой айфон. ",#Айтишники ,От англ. бренда  — названия программы iTunes.,iTunes.
Туннелинг,"В играх со сложной тактикой, где может присутствовать несколько целей, означает концентрацию урона только на одной цели (чаще всего на боссе).",Существительное ,(геймеры),"Тактика простая: первую фазу все тупо туннелим босса, в лужах не стоим, на второй милики (бойцы ближнего боя) свитчатся (переключаются) в адов (призванных боссом существ), рдд (бойцы дальнего боя) продолжают туннелить босса. ",#Геймеры ,от англ. tunnel.,тоннелинг.
Тупа корова,"некий человек, который очень тупит.",NonNone,NonNone,"Ти тупа корова! Не забувай що ти живеш в Україні, не подобається?  • Дк то тупа корова Вітренчиха виписала ідіотів з Халявина за свої харчі посидіти. • Вот я и сдала еще 3 экзамена. Я просто тупа корова! ",#Общие ,NonNone,дурак.
Тупайа абизьяна,"возглас, выражающий возмущение каментатора   низкими умственными способностями аффтара  комментируемого креатиффа.",предикатив ,(каменты),NonNone,#Падонки ,Искаж. от тупая обезьяна.,тупайа афца.
Тупайа афца,то же что и  тупайа абизьяна.,предикатив ,(каменты),NonNone,#Падонки ,NonNone,NonNone
Тупак,"пост на глагне, содержащий УГ.",NonNone,(упячка),NonNone,#Упячка ,NonNone,NonNone
Тупак,глупый человек.,"-а, м. ",(обзывательство),"Ты тупак, ты не понимаешь что есть девушка, которой ты нравишьсь.  • Ты тупак что ли?  • А то я полный тупак в этом.  • Ну ты тупак, это не фотошоп, это прога для вебки!  •  У всех есть недостатки, но то что он тупак конкретный — это просто несносно. ",#Общие ,NonNone,NonNone
Тупанул,совершил ошибку.,сов. неперех.,NonNone,"Немного тупанул вратарь.  • Ну я тупанул...  • Я чет тупанул, удалил, и теперь ни где не могу найти.  • Помогите, тупанул в регистрации учётки.  • Когда когда я тупанул?  • Блин, это я тупонул..  •  Умоляю, помогите, я очень тупонул помогите! • Блин,  я тупонул. ",#Общие ,NonNone,тупонул
Тупарь,"глупый человек, медленно соображающий, или неправильно что-то сделавший.","-я, м., обзывательство",NonNone,"— Купи мне инфинити.  — Ты что тупарь?! Это неимоверно дорого! • Вот чёртов тупарь,сколько можно объяснять?! • Для того чтобы общаться с тупарями на одном языке, необходимо сокращать свои предложения до минимума.  • Тупарь тупарём!!!  • Тупари технорылые!  • Все пиндосы тупари, даже никому это доказывать не надо и так видно. ",#Общие ,NonNone,"тупень, дрозд, тупица, идиот."
Тупезень,"тупой — неумный, глупый.","-ня, м. ",(обзывательство),"Тупезень - это ты, особенно, если сидел в друзьях у какого-нибудь фэйка, а не у настоящего Васи!  • Точно, идея отличная, а я тупезень!  • Так я еще и в физике тупезень.  • Да ты с кем ваще тереть то собрался, тупезень? Ты каво алкашом щаз назвал?  • Иди на форум кулинарии, пообщаешься с домохозяйками, тупезень.  • Моя мама говорит что игра тупезень. ",#Общие ,NonNone,"придурок, дебил."
Тупень,глупый человек.,"-ня, м. ",(студ.),NonNone,#Общие ,NonNone,NonNone
Тупзик,Туалет.,"Существует,  м.р. ",(Все),"Мне это, в тупзик пора. ",#Общие ,Дмитрий Нагрев говорит.,Тупзон.
