name,definition,type,group,examples,hashtags,story,synonims
броук,"Броук - Бедный, нищий.",NonNone,(TRAP музыка),Ты броук. ,#СлэнгФанатов ,NonNone,NonNone
Брошка,"брат, близкий друг, уменьшительно-ласкательное от слова бро.","-и, м. ",(рэперы),"Сегодня мой брошка уехал в Казань, на соревнования!  • С каждым трэком видны улучшения! Вперед брошка!   • Мой брошка — нытик пообедал и носится по квартире.  • Это мой брошка, я рад за него. ",#Рэперы ,NonNone,"бро, брат."
Брут-форс,"подбор пароля для взлома компьютерной программы, сайта и т.п.","-а, м. ","(айтишники, кракеры)","Уязвимость позволяет удаленному пользователю произвести брут-форс атаку • Защищаем сервер от brute-force атак. • Самая рульная вещь, тобиш БРУТ ФОРС или подбор по буквам. • Брут-форс считается неэффективным и долговременным средством для подбора пароля. • Подскажите какую-нибудь программу для брутфорса. ",#Айтишники ,"Англ. brute force, букв — грубой силой.","брут форс, брутфорс, brut-force"
Брутал,"музыкальный стиль, то же, что брутал-дэт.","-а, м.",NonNone,"Я не гот и не эмо, я вообще  брутал! ",#Музыка ,NonNone,NonNone
Брутал дэт,"стиль рок музыки, предполагается очень страшная, кровавая картина предстающая перед глазами.",NonNone,NonNone,"Katalepsy исполняют плотный, скоростной брутал-дэт с грайндкоровыми влияниями и упором на бас-партию.  • Мда, народу подавай обычный брутал дэт металл!!! • Паси чувак вот это брутал дэз ваще кишки наружу. ",#Музыка ,От англ. brutal death — отвратительная смерть.,"брутал, брутал-дэд, брутал-дэз, брутал-дэт-металл"
Брутально,"необычно, оригинально, красиво.",предикатив ,(каменты),NonNone,#Падонки ,NonNone,готично.
Брутально,"жестко, жестоко.",нареч. ,(каменты),Брутально и бессердечно о программировании и проектировании.  • Хочу брутально попить вишневого сока.  • Брутально-неформальная музыка заполнит мир вокруг Вас.  •  Россия брутально ведет себя на энергетическом рынке. ,#Падонки ,NonNone,"гламурно, кошерно, церковно."
Брутально,"необычно, жестко и вместе с тем красиво.",нареч,NonNone,"Это так брутально! • Второй альбом этой отчественной треш-команды звучит мелодично и брутально, мило и цинично, богобоязненно и богохульно одновременно. ",#Общие ,NonNone,NonNone
Брутальность,жестокость.,"-и, м.",NonNone,"Кожаная мода: брутальность и нежность.  • Брутальность как составляющая образа мужчины-героя не абсолютна.  •  Меня отпугивает его брутальность.  • Брутальность обычно связывают с силой, насилием, а также жёстким доминированием мужчины в сексе. •  Брутальность обозначает красивых мужчин в машинах, которые очень брутально рвут с места и заправляются на правильных брутальных заправках. ",#Общие ,"Англ., нем. франц. brutal — жестокий.",NonNone
Брутальный,"жестокий, жесткий, грубый.",прилаг.,NonNone,"Брутальный русский поп-арт. •  Сервер брутального креатива, угара и рубилова.  • Slipknot —  это девять человек, играющих музыку столь же необычную и брутальную, сколь и необычно и брутально выглядящих.  • Брутальный и сильный на первый взгляд Франсуа, оказывается ранимым и в чем-то даже инфантильным внутри. ",#Общие ,От лат. brutalis — зверский.,NonNone
Брыкаловка,"алкогольный напиток низкого качества, самогон, дешевая водка и т.п.","-и, ж.",NonNone,"Бодунище жуткий, больше эту брыкаловку я не пью.  • Девки поддавались съёму за 200 мл брыкаловки.  • На-ко вот, выпей нашей деревенской брыкаловки, полегчает.  • Полбутылочки брыкаловки да закусочка — колбаска, булочка.  • Пить будем только отменную брыкаловку!  • Даная Тихоновна выставила здоровую бутыль «брыкаловки». ",#Общие ,NonNone,NonNone
Брэйн,то же что и брейн-ринг.,NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,"брейн, БР."
Брэйнбол,игра на основе брейн-ринга.,NonNone,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
Брэнд,"торговая марка, фирма.","-а, м.",NonNone,"Мой фрэнд — брэнд! • О, вот это брэндовый магазин. ",#Общие ,"Англ. brand, означающее ровно то же самое.",бренд
Брэнд,известная торговая марка крупного производителя.,"-а, м.",NonNone,NonNone,#Общие ,"Англ. brand, означающее ровно то же самое.",бренд
Брюлики,"бриллианты, драгоценные камни (пренебрежительное), украшения из бриллиантов.","-ов, мн.",NonNone,"Падаль, ты чё мне фуфлофые брюлики толкнуть захотел что ли?  • У этой барышни шмотки были улётные и брюлики на много тонн бачинских!  • Поверьте наслово, эти принцессы не любят ТАКИХ брюликов. Зато брюлики любят ТАКИХ принцесс.  • Брюлики все одного размера и в кольце.  • Если женщине вручить коробочку с брюликом в 7 карат и убежать... че будет?   • Видела, как то сережки с брюликами, но не купила. ",#Общие ,Искаж. «бриллианты».,NonNone
Бряк,"точка остановки в отладчике программ — прием программирования, позволяющий выполнять программу по частям и искать неисправности в каждой части отдельно.","-а, м. ",(прогеры),"Уже давно никто не отлаживает программы пошагово - ставят несколько бряков по коду и пускают дебаггер.  • Бряк на область пользовательских адресов, а не ядра.  • Проверка бряков тормозит процесс.  • Вы остановитесь на первом бряке в любой из 2х подпрограмм. ",#Прогеры ,"Искаж. англ. break, одно из знач. — ломать, разбивать на части.",брякпойнт.
Брякпойнт,"место в коде программы, где должно быть прервано его исполнение для отладки.","-а, м. ","(айтишники, прогеры)",Ставим брякпойнт в начало процедуры и при очередном останове смотрим окно Call Stack (список вызовов) Либо упорно читаем хелп по этому событию... ,#Айтишники #Прогеры ,Англ. break point — точка прерывания.,бряк.
БСОД,"критическая ошибка в винде, обычно связанная с устройствами или системными файлами, приводящая к необходимости перезагрузки компьютера.",аббрев. ,(айтишники),"Уже второй бсод за сегодня, видимо дрова палёные попались.  • БСОД выскакиевает только когда я в инете, ни разу ещё не выскочил когда я просто за компом сижу.  • Этот бсод убил более половины моих нервных клеток.  • Проверил на вирусы - нашел пару троянов но бсод не исчез.  • Для определения ошибки BSoD, я для себя отметил одно неписанное правило.  • Я правда не знаю что такое БСОД, но у меня схожая фигня появилась — комп постоянно перезагружается. ",#Айтишники ,"Англ. Blue Screen of Death, буквально  —  синий экран смерти; вариант Blue Screen of Doom.","BSOD, BSoD"
Бтв,Кстати; кстати говоря.,NonNone,(Геймеры),NonNone,#Общие ,От англ. buy the way - кстати.,NonNone
Бу-га-га,"выражение недовольства, типа «не смешно».",предикатив ,(каменты),NonNone,#Падонки ,NonNone,смеяться после слова лопата?
Бу-га-га-га,выражение смеха.,междометие,NonNone,NonNone,#Общие ,Звукоподражание.,ха-ха-ха.
Бубалех,слабоалкогольный или безакогольный тонизирующий напиток.,"-а, м.",NonNone,"Непонятный лимонад под названием «сладкий бубалех».  • Бубалех очень вкусен, но вызывает привыкание!  • Перед подачей бубалех необходимо процедить.  • Где в Питере можно купить сладкий бубалех?  • Бубалех это не выдумка и такой напиток действительно существует. ",#Общие ,NonNone,NonNone
Бубен,Гитара.,NonNone,(ролевики),NonNone,#Ролевики ,NonNone,NonNone
Бубен,бестолковый человек.,"-на, м. ",(гопники),NonNone,#Гопники ,NonNone,баклан.
Бубен,"голова, лицо.",NonNone,NonNone,Щас в бубен получишь! ,#Общие ,NonNone,"тыква, башка."
Бубен,голова.,м.,NonNone,Не отвалишь — прилетит в бубен. ,#Общие ,NonNone,репа. башка.
Бубки,ноты.,NonNone,(муз.),"Играешь по бубкам, или на слух?  • Где лажа? Всё по бубкам лабаю! ",#Музыка ,NonNone,NonNone
бублик,Человек курит спец.,сущ. ,(человеки),В траве сидел дибил. пошол курить и нашол бублик. начол курить бублик. потом он сдох. ,#Наркоманы ,От гэнгсты.,"крэк, папиросы."
Бубочка,"уменьшительно-ласкательное обращение, комплимент.","-и, ж. ",(влюбленные),"Ты моя бубочка! • Вот он, моя бубочка! • Моя бубочка!  • Хочу, чтоб ты был счастлив рядом со мной, люблю тебя, моя бубочка! • Да, он просто бубочка! ",#Общие ,NonNone,пупсик.
бубс,"Буфера, грудь.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Бубуёк,Почти как бивень.,"сущ., м. р. ","(Употребляюн бивни, гопники и Жека с Лехой.)",Ну нихрена ты бубуёк. ,#Гопники ,NonNone,NonNone
Бубус,"Bubus
A nickname for a girlfriend.",сущ. ,(Маргеналы),Ты такой Бубусик! ,#Общие ,Англ. заимствование.,Бубусик.
Бубусик,очень милый человек.,мужского рода,NonNone,"Ой, какой бубусик! ",#Общие ,NonNone,"миленький, хорошенький."
Буга га,"Смешно, весело.",NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Бугага,"выражение смеха, который вызвало чтение комментируемого текста.",междометие ,(каменты),NonNone,#Падонки ,"Звукоподражание. По нек. версиям происходит от бру-га-га!!! — цитирование Булгакова, «Жизнь господина де Мольера».","бу-га-га, ха-ха-ха, бру-га-га, бугога, бугогы, бгг ,букаке, bwa-ha-ha."
БУГАГА,обозначает смех.,междометие,NonNone,К. Ты слышал вчерашнюю шутку? В. Да! В. Ну и как? В. БУГАГА! ,#Общие ,Употребляется в интернет-чатах.,ГЫГЫГЫ.
Бугагашеньи,"Выражение злорадства, фраза взята из анимационной работы ""Школа 13"".",NonNone,"(Выражение зларадства , фраза взята из анимационной работы "" Школа 13"")",Скора я вотрусь к ней в доверие Бугагашеньки. ,#Общие ,NonNone,NonNone
бугагашенька,"Неудачник, лузер.","сущ., м.р. ",(Сериалы),NonNone,#Общие ,"авторство принадлежит Шелдону Куперу - главному герою сериала ""Теория большого взрыва"".",NonNone
Бугагировать,смеяться.,глаг. ,(каменты),NonNone,#Падонки ,От бугага.,NonNone
Бугога,см. бугага.,междометие ,(каменты),NonNone,#Падонки ,NonNone,"ха-ха-ха, бру-га-га, бугогы, бгг ,букаке, bwa-ha-ha."
Бугогы,см. бугага.,междометие ,(каменты),NonNone,#Падонки ,NonNone,"ха-ха-ха, бру-га-га, бугога, бгг ,букаке, bwa-ha-ha."
Бугор,начальник.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
бугры,Бригадиры.,существительное ,(зона),NonNone,#Тюремныйслэнг ,NonNone,красный.
Бугурт,"жОский (жёсткий) бой, мясо, рубилова, «куча на кучу» и место сосредоточения негуманности.","-а, м. ","(ролевики, полиг.)",NonNone,#Ролевики ,NonNone,NonNone
бугурт,"БУГУРТ, чаще всего используеться в значении баттхёрт, буквально «жопная боль» или «попоболь») — психоэмоциональное состояние, а также человек, в нём пребывающий.","сущ., м.р ","(интернет, социальные сети)",NonNone,#Общие ,NonNone,NonNone
Бугурт,"1) Вид состязания в исторической реконструкции строевого боя (ранних периодов, как правило), когда две команды сходятся стенка на стенку в ограниченном квадрате.","сущ., м.р. ","(реконы, ролевики)","Скоро май же, маневры, бугурты, все дела. А у меня кольчуга не штопанная. 

Сегодня не вариант, бугурт на работе, хер вывернешься. 

Да у меня с него бугурт ваще адизраиль! ",#Общие ,"От др.-верх.-нем. Buhurt - ""бить"", позднее этим словом называли схватку на рыцарском турнире, когда между собой сражались две группы рыцарей.","К третьему значению: баттхерт, жопоболь, подрыв пердака."
бугурт,то же что бугурт.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Бугурт,Один из вариантов написания слова баттхёрт.,NonNone,(Интернет),NonNone,#Общие ,От англ. butthurt - (дословно) боль в попе.,NonNone
бугурт-тред,"ветка на форуме, где пользователи делятся историями, которые вызвали негодование.",словосочетание,NonNone,NonNone,#Интернет ,NonNone,NonNone
бугурт-тред,Вк группа.,NonNone,NonNone,NonNone,#Социальныесети ,NonNone,Бугурт.
бугуртить,слишком сильно злиться.,бугурт ,(лурк),NonNone,#Общие #Интернет ,NonNone,NonNone
будун,"Состояние на следующий день после алкогольного опьянения, похмелье.","сущ., м.р",NonNone,"Бодун посетил пришло похмелье.
• С бодуном борись вином (шутливо о необходимости опохмеляться..). ",#Общие ,NonNone,бодун • похма • похмелье.
Бузить,"делать или говорить что-то, что раздражает присутствующих.",несов. неперех,NonNone,"Не бузи, надоело уже! Не бузи - помолчал бы! ",#Общие ,NonNone,NonNone
Бузюка,"Вредина, человек, который возражает.",Общего рода,NonNone,"Не будь бузюкой, скажи уже, наконец, куда она делась? ",#Общие ,от гл. бузеть.,"Вредина, нехочука."
Бузюлька,"универсальное слово, обозначает почти любую вещь или явление в зависимости от предложения.","-и, ж.",NonNone,"Эта бузюлька меня достала, прогони её! • Она сюда приходила недавно, бузюльку какую-то о любви плела.  • Или бэкап поднимет мою старую бузюльку на версии 3.34?  • Привет моим бузюлькам!  • Все было кульно, ящик берла достали, но эта бузюлька всех достала, и до утра все буракозили.  • А такая бузюлька в микрик делику грузовую или бонго брауни войдёт в салон??? ",#Общие ,NonNone,"фигня, ботва, хрень."
Бузяка,"писюн, который торчит из кармана,мило подмигивая всем прохожим.",сущ мр ,(БОМЖИ),"В режиме дуэли двое играют с бузякой, остальные ждут своей очереди. ",#Общие #Геймеры ,ТВОЯ МАМКА АЗАЗАЗА.,Писянский.
буит,Нечеткое произношение слова будит.,глаг ,(интернет серферы),В столовуй буит борщ. ,#Общие ,"Из мема "" Ща буит мясо"".",Будет.
Бук,"портативный компьютер, ноотбук.","-а, м. ",(айтишники),"Посоветуйте Live cd distro чтобы бутануться с CD на буке, отключить винт, и набивать текст.  • Купил бук, поставил ХР, теперь вернул Висту. • Такой же конфигурации бук айрушный.• Себе на бук кинул Mandriva Powerpack+ 2008. • Продам две планки памяти DDR2 по 256 для бука. • В общем этот бука скажем так неапгрейдопригоден. • Запостил эту ветку на форум техсапорта конторы где я купил бяк. ",#Айтишники ,"Англ. notebook буквально записная книжка, как техн. термин — портативный компьютер.","бука, бяк, бяка"
Букаке,употребляется в значении бугага сцелью подчеркнуть особую извращенность аффтара — намёк на жанр порно.,междометие ,(каменты),NonNone,#Падонки ,NonNone,"ха-ха-ха, бру-га-га, бугога, бугогы, бгг, bwa-ha-ha."
Букварь,"человек, постоянно находящийся в процессе зубрения ч-л.",м. ,(студ.),NonNone,#Студенты ,NonNone,"ботаник, зубрилка."
Букварь,руководство по пользованию софтом или железом.,"-я, м. ",(айтишники),Данный букварь просто поможет вам сделать первые шаги в изучении PHP. ,#Айтишники ,NonNone,"ман, мануал."
Буквомесы,"вариант ИИ в котором вопросом является несколько слов, а ответом - слово, отличающееся от них одной «лишней» буквой.","-ов, мн ",(ИИ),NonNone,#ЧГКшники ,NonNone,лишки.
Буквомесы,игра изобретена в Новосибирске.,только мн. ч. ,(ИИ),NonNone,#ЧГКшники ,NonNone,NonNone
букер д фред,"Рэпер, финалист версус фреш блад, участвует в дуэтах с известными рэперами.",м.р ,(Рэп исполнитель),Букер д Фред - скучный пипец. ,#Рэперы ,NonNone,NonNone
Буккроссинг,"хобби и общественное движение по обмену книгами, действующее по принципу социальных сетей и близкое к флэшмобу..","-а, м. ",(неформалы),"В то время, когда мы были в Москве, проводился букроссинг. Мы не остались в стороне, и решили поучаствовать в нем.  • Специально для поклонников чтения «по старинке» сегодня существует даже целое движение, которое называется буккроссингом.  • Как приобщиться к движению буккроссинг.  • Буккроссинг на улицах Берлина.  • В Екатеринбурге около Камерного театра будет установлен дизайн-объект «Большая книга», который даст старт акции буккроссинга в городе. ",#Общие ,"Англ. bookcrossing, означающее ровно то же самое.",букроссинг
Букроссинг,освобождение книг.,м. ,(флэшмоб),"
Буквомесы
Букварь
Букварь
Букаке

буксать
букер д фред
Буквомесы
Буккроссинг 

Букроссинг 
Бук
Бучилово
Бустак

Бухарик
Бук
бульвар депо
Бубуёк

",#Флэшмоб ,"Англ. bookcrossing — переход книг, можно понять как заказанный переход, план перехода.",NonNone
буксать,"употреблять алкоголь, пить.",гл. ,(алкоголь),"Вчера буксали, разнесли всю хату. ",#Общие ,NonNone,Бухать.
Бул-Марк,"Реклама издательства, вкладываемая в книгу, журнал, каталог в виде красочной закладки.","сущ., м.р ",(продажа),NonNone,#Общие #маркетинг ,NonNone,NonNone
булик,Прибор для употребления курительных смесей.,"сущ., м.р ",(травокуры),"Дайте нам булик, дайте нам дунуть°. ",#Наркоманы ,NonNone,"дудка,банка."
Булки,жировые отложения в виде складок в поясной области по бокам.,"-ок,  мн.",NonNone,"Ленк, глянь какие у меня булки... Срочно на диету надо садиться...  • Пойдем на дискотеку трясти булками.  • Когда булки трясутся как от отвязных танцев.  • Позади справа от нас идет араб и показывает нам, как она виляет булками жестами рук.  • У неe классные булки!  • Она намеренно медленно качает булками. ",#Общие ,NonNone,NonNone
Булки мять,"бездействовать, лениться.",NonNone,NonNone,"Ну тада фигли булки мять, поскакали!  • Хватит булки мять, народ, вариант по-моему хороший!  • Нефиг булки мять в выходной.  • Ну шо народ, хорош может дома булки мять?  • Пока будем булки мять - неожиданно так наступит Новый Год. ",#Общие ,NonNone,NonNone
Булшит,"намеренная ложь, фальсификация.","-а, м.",NonNone,После прослушивания около 4 часов подобного маркетингового булшита...  • Вы этот глуповатый булшит придумали сами или переписали у другого не менее сообразительного аффтара?  • Это утвеждение перекочует из разряда булшита обратно в разряд высоких истин.  •  В современной демократии булшита особенно много.  • Подобные рассуждения и есть классический булшит. ,#Общие ,"Англ. bullshit — бред, абсурд, ерунда.",NonNone
булщит,"дословно от английского bullshit- дерьмо собачье; аналоги в русском языке: фигня, ерунда, п$здеж.","сущ., м.р.",NonNone,NonNone,#Общие ,от английского bullshit- дерьмо бычье.,"фигня, ерунда, п$здеж."
бульба,"Беларусия, Лукашенко, Хавчик.","сущ.,ж.р. ",(личность),В Белоруси бульбы много. ,#Общие ,бульон.,Бацька.
бульвар депо,"русский рэп исполнитель, лидер группировки yung russia.","сущ, м. р. ","(рэп, треп)",слышал новый трек бульвара депо? ,#Рэперы #Музыка ,NonNone,NonNone
Булька,Бабушка.,сущ с.р. ,(семейное),"Э, булька, сюда подошла. ",#Гопники ,Когда булька дунула в рот всё пошло поехало.,Бабулька.
Бумбокс,музыкальный центр — комплект аппаратуры для воспроизведения звука.,"-а, м. ",(музыка),"Андрей снова включил бумбокс, чтобы посмотреть, на какую волну настроен приемник.  • Фурсьютер по имени V (VegaGuy) установил бумбокс в вестибюле отеля.  • Зал раскачался один раз: когда трубадур включил бумбокс.  • Проблема такая - не работает CD в бумбоксе Philips.  • А вот бумбокс хочется починить, играет он громко и качественно, и главное неубиваемый. ",#Общие #Музыка ,"От англ. boombox, означающего ровно то же самое.",мафон.
Бумер,марка автомобиля BMW.,"-а, м ",(автолюбители),"— А он чё, без тачки? — Да вот, бумер в ремонте. ",#Автолюбители ,NonNone,бимер
Бун,"Человек вечно что то придумывающий, шумный, веселый.",м.,NonNone,NonNone,#Общие ,БУНтовщик.,весельчак.
Бунбарас,"Чел, не отвечающий за последствия своих действий.",м.,NonNone,"Бунбарас, что ты несёшь?! ",#Общие ,NonNone,взрывной.
бунгало,"Место жительства, дом, квартира.",сущ. с. р. ,(прогрессивная молодежь),"Дядя, погнали ко мне на бунгало, поиграем на PS4, вытянем по баночке. ",#Общие ,NonNone,"хата, база."
Бункер,рот.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Бункер,Максимальная тонировка всех стёкол машины.,"сущ.,м.р. ",(БПАН-без посадки авто нет.),Сделать тонировку под бункер. ,#Общие #Автолюбители ,"Бункер, значит снаружи ничего не видно, затонировано наглухо.","Глухая тонировка-тонировка авто,когда снаружи не видно что происходит в салоне."
Бункобан,"том манги (хотя, в бунко-формате могут печататься и книги) более компактных размеров, чем обычный танкобон и, как правило, отпечатанный на более качественной бумаге.",м. ,(аниме),NonNone,#Аниме ,"Яп. bunkoban, bunko.",NonNone
БУР,"арак усиленного режима, помещение, в котором заключенные находятся под замком (иногда — в камерах).","сущ., м.р ",(тюрьма),NonNone,#Тюремныйслэнг ,NonNone,NonNone
Бурагозить,"вести себя шумно, буйно, иногда в смысле невежливо.",несов. неперех.,NonNone,"Все было кульно, ящик берла достали и до утра все буракозили.  • Сначала задай вопрос, прежде чем бурагозить.  • Выпьют бутылку пива на 5 и начинают бурагозить.  • Пьяный народ, начавший бурагозить, стал последней каплей.  • Пошли бурагозить к тебе!  • Тут либо Россия сама падет в рабство к дяде Сэму, либо востоная и азиатская стороны начнут сильно бурагозить, провоцируя на очередной виток стрельбы.  • Всё свои отмазы лепишь, нравится просто тебе бурагозить. ",#Общие ,NonNone,буракозить
Буракозить,см. бурагозить.,несов. неперех.,NonNone,"Набуракозили» — натворили делов. • Ну что, черти, опять вчера понажирались и до утра буракозили? ",#Общие ,NonNone,бурагозить
бургут,смотри Бугурт.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
Буржуй,"оборзевший человек, наглый и нахальный.",м.,NonNone,"Ну-ка, ешь ты, буржуйская морда. ",#Общие ,Представитель соц. сословия буржуазия.,мажор.
Буржуйский,"относящийся к странам Западной Европы и США, например, продукт произведенный там.","-ая, -оё, -ы�.",NonNone,"Производства СНГ с буржуйскими редукторами имеющими резьбу DIN. •  Сегодня какой-то буржуйский праздник.  • Ссылки на буржуйские сайты.  •  Будни буржуйского сисадмина.  •  Перенимаем буржуйский опыт, добавляем русскую смекалку, получаем результат.  •   Буржуйский корм для собак и кошек. ",#Общие ,NonNone,NonNone
Буробить,"тормозить, отказываться что-либо делать.",NonNone,(разг.),NonNone,#Общие ,NonNone,менжеваться.
Буровая,"Массивная, Мужиковатая, духовно и физически жесткая женщина, способная и в горящую избу на коне войти.","Глагол, женский род ",(барбалобы),"Был я проездом в одном провинциальном городе и приспичило мне отведать пиццы в местной кафешке. Только я принялся за трапезу, как подходит ко мне женщина и спрашивает, есть ли у меня домофон. Я таких буровых еще не встречал, казалось, она могла одним взглядом тебя растоптать. Не долго думая я встал и сел. ",#Общие ,Старая святая русь.,Карбербулёзная.
Буровить,"буянить, наезжать.",глагол,NonNone,Ты че буровишь?!! ,#Общие ,NonNone,"бузить, бурагозить, быковать."
Бурость,"Наличие комплекса свойств, оправдывающих высокое положение военнослужащего в неуставной иерархии; обычно присуща старослужащим.",Ж.р. ,(Разг.),"Курсант, стоял и нагло курил. Я даже немножечко обалдел. Ничего себе. БУРОСТЬ такая. Обычно, даже ночью в туалете курить боятся, а тут днем, и почти открыто... (» Эксклюзивный способ промывки мозгов» , Станислав Кутехов). Если отбросить дерзость, хамство и БУРОСТЬ для первой игры хорошо. Команда настроилась, выглядела собранной, после плохого начала не повалилась... ",#Общие ,От БУРЕТЬ.,Среднее между наглостью и крутостью.
Бурса,"ПТУ, профтехучилище, профтехлицей — тип учебных заведения.","-ы, ж. ",(студенты),"Ему тоже 19, он учится, в бурсе на сварщика, и работает.  • Девочка-скинхед, шмара из бурсы / Голову  побрила, но забыла сбрить  усы! (песня группы «Noize MC») • Я в Новоче-ке учился тогда, в 31-й бурсе (ПТУ-31, г. Новочеркасск - кто не знает). В бурсе не так прягут как в инсте...  • Найдите мне дурачка, который парню после бурсы (который возле станка простоял 30 часов производственной практики) будет хоть штуку баксов платить. ",#Студенты ,NonNone,"баклан, каблуха, техан, учага, шарага, фазанка."
буруны,Куски говна висящие на волосах жопы.,NonNone,NonNone,NonNone,#Общие ,NonNone,NonNone
буряк,"свекла, овощ, продукт.","сущ., м.р. ",(кулинария),NonNone,#Общие ,из украинского языка.,"свекла, свёкла."
буряк,свекла в переводе с укр.,сущ. ,(огород),Пiду садити буряки. ,#Общие ,NonNone,NonNone
Бусик,микроавтобус.,"-а, м.",NonNone,Какой двиг будет у бусика?  • Авария в Василькове бусик против автобуса с людьми.  • Клуб микроавтобусов «Бусик».  • Ехал на бусике грузовом.  • Я по городу больше 100 км/час не езжу на бусике.  • Проезд  — мы наняли бусик за 2200 с человека (туда обратно). ,#Общие ,NonNone,бусовод
Бусовод,водитель или владелец микроавтобуса или минивэна.,"-а, м ",(автолюбители),"Привет всем бусоводам. У меня уже давно Т4 1998 г, с мотором 1.9 тд,а недавно решил и приобрел Н1 2011 г. новый, черный, из салона.Принимайте к себе.  • Организовать встречу бусоводов, или даже гонки на микроавтобусах?  • Автоклуб «Бусовод» — клуб любителей микроавтобусов.  • Всякий начинающий бусовод со временем становится конченым бусоводом.  •  Всё о бусах и для бусоводов.  • А в курсе ли бусоводы про существование «Chevy Van 30 HD»?  • С 19 по 21 ноября в Минск приехали ""бусоводы"" из России, Украины, Литвы, Латвии и конечно же Беларуси, чтобы отметить 5-летие международного Клуба любителей микроавтобусов «Volkswagen». ",#Автолюбители ,"Англ. bus - автобус + рус. -вод - в том значении, что и «рыбовод», «собаковод» и т.п.",NonNone
Бустак,"Большая жопа, задница, разъетая пятая точка.",Сущ ,(Разговорное),"Не влезает в дверь бустак-
Это влупленный сэндвак
(Влупленный - съеденый, сэндвак - сэндвич). ",#Общие ,"От booster (увеличивать, усиливать).",Гузло.
бустер,Человек который качает (бустит) аккаунты в различных игрых.,NonNone,(игры),NonNone,#Геймеры ,NonNone,NonNone
Буська,поцелуй.,"-и, ж.",NonNone,"Даничка, лови наши буськи и поздравления.  • ЧмоК! —  и наши буськи на бумаге. ",#Общие ,"Белорус. буська, означающее ровно то же самое. В белорус. языке однокоренное со словом бусел — аист, символ семьи.",буськаться
Буськаться,целоваться.,несов. неперех.,NonNone,"А все мои подруги знают,что я никогда ни с кем не буськаюсь при встрече.  • Так, только буськаемся слегка.  • Полез ко мне буськаться.  • Встретила меня радостно-радостно. Буськалась.  • Люблю буськаться только с тобой. ",#Общие ,"Белорус. буськаться, означающее ровно то же самое.",буська
Бутер,бутерброд.,"-а, м.",NonNone,"Не жрала целый день и всё равно ведь затрепала бутер с колбасой. • Цены на бутеры указаны за упаковку (в упаковке 2 бутера).  • Что вы чувствуете, когда близкие или друзья откусывают ваш бутер или влезают в вашу тарелку?  • Как приготовить горячий бутер в лаваше на завтрак.  • Очень вкусные бутеры получаются. ",#Общие ,NonNone,NonNone
Бутик,бутерброд.,"-а, м",NonNone,"Ты взял с собой бутики?  • Всегда готовый вкусный бутик в холодильнике есть.  • А кое-кто прямо перед носом ел бутик с огромным куском колбасы.  • Захожу на кухню — сидит муж и делает бутики с мясом, паштетом и сыром.  • Он в школе ел бутики с сыром и колбасой.  • Бутики в сумке-холодильнике - по потребностям.  • Сидел 8 часов в аэропорту и ел бутики сомнительного качества. ",#Общие ,NonNone,NonNone
Бутик,маленький бутерброд.,"-а, м., удар. на 1-й слог",NonNone,NonNone,#Общие ,NonNone,бутер.
Бутить,перезагружать компьютер.,несов. неперех. ,(айтишники),NonNone,#Айтишники ,От англ. boot в техническом сленге означает ровно то же самое.,NonNone
Бутовый вирус,"вирус, который начинает действовать сразу при загрузке компьютера (в  отличие от, например, вирусов, которые действуют только при запуске определенного файла, программы).",NonNone,(айтишники),Положение головы бутового вируса на дискете определено однозначно. ,#Айтишники ,От англ. boot в техническом сленге — загрузка компьютера.,NonNone
Бутявка,"нарочито искусственное слово на манер классической куздры, применяется как замена других слов, в качестве прибаутки, а также в качестве ника.","-и, ж.",NonNone,"Бутявка вздребезнулась, сопритюкнулась и усяпала с напушки. ",#Общие ,Из лингвистической сказки Людмилы Петрушевской «Пуськи бятые».,NonNone
